日期,情景,计划购电量_kWh,调整购电量_kWh,紧急购电量_kWh,计划购电费_元,调整费用_元,紧急购电费_元,总费用_元,更新接受次数,更新拒绝次数,保持计划不可行次数,预计调整节省_元
2025-10-07,更新至6:00,60737.143275656505,62558.667314699196,0.0,39336.96633124385,1728.370115676123,0.0,41065.33644691997,1,0,0,794.5607217984282
2025-10-07,更新至12:00,60737.143275656505,62738.97151654282,0.0,39336.96633124385,2138.8591196586185,0.0,41475.82545090247,2,0,0,961.690062333565
2025-10-07,更新至18:00,60737.143275656505,62738.97151654282,0.0,39336.96633124385,2138.8591196586185,0.0,41475.82545090247,2,1,0,961.690062333565
2025-10-08,仅0:00预报,64251.4993851488,64251.4993851488,801.3507040833318,40378.82875849089,0.0,4226.120993008805,44604.9497514997,0,0,0,0.0
2025-10-08,更新至6:00,64251.4993851488,65301.96773936691,2.2737367544323206e-13,40378.82875849089,1228.5626547130084,1.2606733434950002e-12,41607.3914132039,1,0,0,474.0271105029144
2025-10-08,更新至12:00,64251.4993851488,65301.96773936691,2.2737367544323206e-13,40378.82875849089,1228.5626547130084,1.2606733434950002e-12,41607.3914132039,1,1,0,474.0271105029144
2025-10-08,更新至18:00,64251.4993851488,65301.96773936691,2.2737367544323206e-13,40378.82875849089,1228.5626547130084,1.2606733434950002e-12,41607.3914132039,1,2,0,474.0271105029144
2025-10-09,仅0:00预报,70349.59215456172,70349.59215456172,0.0,44093.19541168159,0.0,0.0,44093.19541168159,0,0,0,0.0
2025-10-09,更新至6:00,70349.59215456172,70349.59215456172,0.0,44093.19541168159,0.0,0.0,44093.19541168159,0,1,0,0.0
2025-10-09,更新至12:00,70349.59215456172,70349.59215456172,0.0,44093.19541168159,0.0,0.0,44093.19541168159,0,2,0,0.0
2025-10-09,更新至18:00,70349.59215456172,70349.59215456172,0.0,44093.19541168159,0.0,0.0,44093.19541168159,0,3,0,0.0
2025-10-10,仅0:00预报,30625.235904310182,30625.235904310182,0.0,12889.285354239582,0.0,0.0,12889.285354239582,0,0,0,0.0
2025-10-10,更新至6:00,30625.235904310182,30625.235904310182,0.0,12889.285354239582,0.0,0.0,12889.285354239582,0,1,0,0.0
2025-10-10,更新至12:00,30625.235904310182,30625.235904310182,0.0,12889.285354239582,0.0,0.0,12889.285354239582,0,2,0,0.0
2025-10-10,更新至18:00,30625.235904310182,31277.71637992747,0.0,12889.285354239582,340.36373280615953,0.0,13229.649087045742,1,2,0,8.08699363550113
2025-10-11,仅0:00预报,29718.83134020993,29718.83134020993,0.0,12977.719321597155,0.0,0.0,12977.719321597155,0,0,0,0.0
2025-10-11,更新至6:00,29718.83134020993,29957.64212375,0.0,12977.719321597155,215.04826873304523,0.0,13192.7675903302,1,0,0,62.41078601528898
2025-10-11,更新至12:00,29718.83134020993,29918.83000420993,0.0,12977.719321597155,177.46363469249795,0.0,13155.182956289653,2,0,0,70.16037583684829
2025-10-11,更新至18:00,29718.83134020993,31412.59187409885,0.0,12977.719321597155,874.4933259812286,0.0,13852.212647578383,3,0,0,201.88031308844984
2025-10-12,仅0:00预报,59215.21266069928,59215.21266069928,311.847133852498,38018.81984104344,0.0,2003.079749910059,40021.8995909535,0,0,0,0.0
2025-10-12,更新至6:00,59215.21266069928,59215.21266069928,311.847133852498,38018.81984104344,0.0,2003.079749910059,40021.8995909535,0,1,0,0.0
2025-10-12,更新至12:00,59215.21266069928,59215.21266069928,311.847133852498,38018.81984104344,0.0,2003.079749910059,40021.8995909535,0,2,0,0.0
2025-10-12,更新至18:00,59215.21266069928,59432.13952371845,94.92027083333369,38018.81984104344,417.9769707646801,609.9102002395854,39046.70701204771,1,2,0,186.83680896420822
2025-10-13,仅0:00预报,66647.14984346708,66647.14984346708,1047.3300135833326,41577.59495717283,0.0,5648.940295280705,47226.535252453534,0,0,0,0.0
2025-10-13,更新至6:00,66647.14984346708,67574.68694331276,211.2566701249973,41577.59495717283,1125.9057186649093,1095.9045630360276,43799.40523887376,1,0,0,1498.7750284802514
2025-10-13,更新至12:00,66647.14984346708,67574.68694331276,211.2566701249973,41577.59495717283,1125.9057186649093,1095.9045630360276,43799.40523887376,1,1,0,1498.7750284802519
2025-10-13,更新至18:00,66647.14984346708,67574.68694331276,211.2566701249973,41577.59495717283,1125.9057186649093,1095.9045630360276,43799.40523887376,1,2,0,1498.7750284802519
2025-10-14,仅0:00预报,63101.16891827674,63101.16891827674,303.1576495416657,41653.28322306718,0.0,1563.9240276761407,43217.20725074332,0,0,0,0.0
2025-10-14,更新至6:00,63101.16891827674,63101.16891827674,303.1576495416657,41653.28322306718,0.0,1563.9240276761407,43217.20725074332,0,1,0,0.0
2025-10-14,更新至12:00,63101.16891827674,63101.16891827674,303.1576495416657,41653.28322306718,0.0,1563.9240276761407,43217.20725074332,0,2,0,0.0
2025-10-14,更新至18:00,63101.16891827674,63101.16891827674,303.1576495416657,41653.28322306718,0.0,1563.9240276761407,43217.20725074332,0,3,0,0.0
2025-10-15,仅0:00预报,70997.15990227972,70997.15990227972,364.8257886492171,44907.96580583972,0.0,1910.5535032791202,46818.51930911884,0,0,0,0.0
2025-10-15,更新至6:00,70997.15990227972,71854.43391595208,2.2737367544323206e-13,44907.96580583972,1151.1128611850704,1.1644942787825128e-12,46059.07866702479,1,0,0,832.9500797617841
2025-10-15,更新至12:00,70997.15990227972,71854.43391595208,2.2737367544323206e-13,44907.96580583972,1151.1128611850704,1.1644942787825128e-12,46059.07866702479,1,1,0,832.9500797617841
2025-10-15,更新至18:00,70997.15990227972,71854.43391595208,2.2737367544323206e-13,44907.96580583972,1151.1128611850704,1.1644942787825128e-12,46059.07866702479,1,2,0,832.9500797617841
2025-10-16,仅0:00预报,72987.54734992518,72987.54734992518,586.9239212916668,46185.08807044725,0.0,3059.878138051792,49244.96620849904,0,0,0,0.0
2025-10-16,更新至6:00,72987.54734992518,73697.92894734185,2.2737367544323206e-13,46185.08807044725,963.0287376643753,1.08127551357029e-12,47148.11680811163,1,0,0,1561.3583065439082
2025-10-16,更新至12:00,72987.54734992518,73697.92894734185,2.2737367544323206e-13,46185.08807044725,963.0287376643753,1.08127551357029e-12,47148.11680811163,1,1,0,1561.3583065439082
2025-10-16,更新至18:00,72987.54734992518,73697.92894734185,2.2737367544323206e-13,46185.08807044725,963.0287376643753,1.08127551357029e-12,47148.11680811163,1,2,0,1561.3583065439082
2025-10-17,仅0:00预报,30304.373979527,30304.373979527,705.2832256783302,12690.84791009051,0.0,2828.0575577244463,15518.905467814955,0,0,0,0.0
2025-10-17,更新至6:00,30304.373979527,30959.874123870453,146.9924672916676,12690.84791009051,624.5464578553597,781.3741205422966,14096.768488488167,1,0,0,748.333531007087
2025-10-17,更新至12:00,30304.373979527,31257.08147217704,0.0,12690.84791009051,925.4788190249368,0.0,13616.326729115446,2,0,0,776.5559097436249
2025-10-17,更新至18:00,30304.373979527,32123.509414560693,0.0,12690.84791009051,1354.674991433903,0.0,14045.522901524413,3,0,0,808.6900001053559
2025-10-18,仅0:00预报,30094.135342916663,30094.135342916663,174.98219704166354,13048.11656436656,0.0,552.1805047186989,13600.29706908526,0,0,0,0.0
2025-10-18,更新至6:00,30094.135342916663,31893.088538793712,2.8421709430404007e-13,13048.11656436656,1098.584200670107,1.0037979336630089e-12,14146.70076503667,1,0,0,401.1250474050189
2025-10-18,更新至12:00,30094.135342916663,31893.088538793712,2.8421709430404007e-13,13048.11656436656,1098.584200670107,1.0037979336630089e-12,14146.70076503667,1,1,0,401.19105861126036
2025-10-18,更新至18:00,30094.135342916663,32792.53218162499,2.8421709430404007e-13,13048.11656436656,1474.2029586919093,1.0037979336630089e-12,14522.319523058472,2,1,0,455.3763609942175
2025-10-19,仅0:00预报,65488.57032780247,65488.57032780247,2.2737367544323206e-13,43834.289449271375,0.0,1.0661551641533151e-12,43834.289449271375,0,0,0,0.0
2025-10-19,更新至6:00,65488.57032780247,69187.24501163013,1.1368683772161603e-13,43834.289449271375,2783.3773321516687,5.028937266615686e-13,46617.666781423046,1,0,0,882.760299910474
2025-10-19,更新至12:00,65488.57032780247,67946.50250417336,2.2737367544323206e-13,43834.289449271375,1750.70180040063,1.0661551641533151e-12,45584.991249672006,2,0,0,1669.5079527565783
2025-10-19,更新至18:00,65488.57032780247,67946.50250417336,2.2737367544323206e-13,43834.289449271375,1750.70180040063,1.0661551641533151e-12,45584.991249672006,2,1,0,1669.5079527565783
2025-10-20,仅0:00预报,71485.45461686008,71485.45461686008,2.2737367544323206e-13,47671.29884677052,0.0,5.001083991373889e-13,47671.29884677052,0,0,0,0.0
2025-10-20,更新至6:00,71485.45461686008,71485.45461686008,2.2737367544323206e-13,47671.29884677052,0.0,5.001083991373889e-13,47671.29884677052,0,1,0,0.0
2025-10-20,更新至12:00,71485.45461686008,71485.45461686008,2.2737367544323206e-13,47671.29884677052,0.0,5.001083991373889e-13,47671.29884677052,0,2,0,0.0
2025-10-20,更新至18:00,71485.45461686008,71485.45461686008,2.2737367544323206e-13,47671.29884677052,0.0,5.001083991373889e-13,47671.29884677052,0,3,0,0.0
2025-10-21,仅0:00预报,70972.24555806523,70972.24555806523,646.3663767083368,45556.912208813774,0.0,3551.2849750475343,49108.19718386131,0,0,0,0.0
2025-10-21,更新至6:00,70972.24555806523,73366.25945852666,2.2737367544323206e-13,45556.912208813774,2652.0976020911708,1.1081056072725914e-12,48209.00981090494,1,0,0,1429.5519099679082
2025-10-21,更新至12:00,70972.24555806523,72315.92752478231,2.2737367544323206e-13,45556.912208813774,1721.9777870993166,1.1081056072725914e-12,47278.889995913094,2,0,0,2213.100736574158
2025-10-21,更新至18:00,70972.24555806523,72315.92752478231,2.2737367544323206e-13,45556.912208813774,1721.9777870993166,1.1081056072725914e-12,47278.889995913094,2,1,0,2213.100736574158
2025-10-22,仅0:00预报,63876.55064275925,63876.55064275925,2891.07942359136,42292.69333565818,0.0,18169.3892113333,60462.08254699148,0,0,0,0.0
2025-10-22,更新至6:00,63876.55064275925,66915.35360710595,792.4791974246934,42292.69333565818,2443.9353302527993,4822.7937911394465,49559.42245705042,1,0,0,630.8216173449098
2025-10-22,更新至12:00,63876.55064275925,66856.94160710595,819.0974745913611,42292.69333565818,2489.300510745299,4991.353929447286,49773.347775850765,2,0,0,766.4112694199789
2025-10-22,更新至18:00,63876.55064275925,67370.34165778065,305.69742391666375,42292.69333565818,3428.788536008045,1846.1813747970507,47567.66324646328,3,0,0,1763.338573053754
2025-10-23,仅0:00预报,79486.6147025101,79486.6147025101,755.732078237655,50824.26600416117,0.0,4389.1220427764765,55213.388046937645,0,0,0,0.0
2025-10-23,更新至6:00,79486.6147025101,79486.6147025101,755.732078237655,50824.26600416117,0.0,4389.1220427764765,55213.388046937645,0,1,0,0.37488340440449974
2025-10-23,更新至12:00,79486.6147025101,79716.60551526729,525.7412654804539,50824.26600416117,271.56180779736087,2939.8071590705545,54035.63497102908,1,1,0,223.27527963948296
2025-10-23,更新至18:00,79486.6147025101,80343.88036824774,7.163912733538041,50824.26600416117,1308.2803479617305,46.09977844031729,52178.64613056321,2,1,0,975.3797933381584
2025-10-24,仅0:00预报,32630.298743552983,32630.298743552983,1037.3713041666665,13068.14502676211,0.0,5226.682523971876,18294.827550733986,0,0,0,0.0
2025-10-24,更新至6:00,32630.298743552983,33258.68893933488,1037.3713041666665,13068.14502676211,298.7222467717743,5226.682523971876,18593.54979750576,1,0,0,24.502238880263576
2025-10-24,更新至12:00,32630.298743552983,33066.80668251875,782.4615933554137,13068.14502676211,342.31263971620365,3790.834170441555,17201.291836919867,2,0,0,70.57918209531363
2025-10-24,更新至18:00,32630.298743552983,32934.412922107,734.8113999999973,13068.14502676211,327.88914953464064,3556.490519519617,16952.52469581637,3,0,0,111.15586615350821
2025-10-25,仅0:00预报,32949.63389171078,32949.63389171078,722.3187568240744,13356.749219922276,0.0,3623.9649517444414,16980.714171666717,0,0,0,0.0
2025-10-25,更新至6:00,32949.63389171078,32949.63389171078,722.3187568240744,13356.749219922276,0.0,3623.9649517444414,16980.714171666717,0,1,0,0.9213821118937631
2025-10-25,更新至12:00,32949.63389171078,33271.53554965883,402.839108042692,13356.749219922276,320.00085747448423,1821.927362580043,15498.677439976804,1,1,0,27.211607532555718
2025-10-25,更新至18:00,32949.63389171078,33361.84487374319,330.13747499999937,13356.749219922276,440.55290661515426,1475.8067370791637,15273.108863616593,2,1,0,80.35567795857014
2025-10-26,仅0:00预报,71149.04077280592,71149.04077280592,396.5002565596876,46841.7670586694,0.0,2342.1409352796086,49183.90799394901,0,0,0,0.0
2025-10-26,更新至6:00,71149.04077280592,71472.76017519894,148.2569725823023,46841.7670586694,475.73810861573463,752.9487164628986,48070.45388374803,1,0,0,207.17896156467123
2025-10-26,更新至12:00,71149.04077280592,71581.63537519894,115.57290833333036,46841.7670586694,629.0217162868408,560.8481288395661,48031.63690379581,2,0,0,270.9085115702055
2025-10-26,更新至18:00,71149.04077280592,71581.63537519894,115.57290833333036,46841.7670586694,629.0217162868408,560.8481288395661,48031.63690379581,2,1,0,270.9085115702055
2025-10-27,仅0:00预报,66300.7868235283,66300.7868235283,1783.049545333331,43106.18639895651,0.0,11271.003631091191,54377.1900300477,0,0,0,0.0
2025-10-27,更新至6:00,66300.7868235283,75648.90182435287,121.20110250000562,43106.18639895651,7894.35507880427,610.0662681283061,51610.60774588909,1,0,0,8007.080508056737
2025-10-27,更新至12:00,66300.7868235283,72526.98841665329,10.458878666663736,43106.18639895651,5280.581608947325,47.76046943132,48434.52847733515,2,0,0,10527.491101372887
2025-10-27,更新至18:00,66300.7868235283,72526.98841665329,10.458878666663736,43106.18639895651,5280.581608947325,47.76046943132,48434.52847733515,2,1,0,10527.491101372887
2025-10-28,仅0:00预报,64150.38817415227,64150.38817415227,4735.8465387620845,42423.54961876692,0.0,30170.53888848806,72594.08850725499,0,0,0,0.0
2025-10-28,更新至6:00,64150.38817415227,73253.35600030729,84.56588633333274,42423.54961876692,7627.201163379048,420.23825935316336,50470.98904149913,1,0,0,3873.2059028168064
2025-10-28,更新至12:00,64150.38817415227,70522.62997401337,169.88824708333254,42423.54961876692,5034.649552056306,964.6794855837448,48422.87865640697,2,0,0,6190.971519629802
2025-10-28,更新至18:00,64150.38817415227,70573.24995176337,119.2682693333337,42423.54961876692,5130.981900713441,625.017021436169,48179.548540916534,3,0,0,6232.197526987726
2025-10-29,仅0:00预报,78092.50743037963,78092.50743037963,1268.273925798353,51059.222895927305,0.0,7507.385022366385,58566.60791829369,0,0,0,0.0
2025-10-29,更新至6:00,78092.50743037963,79515.06481012964,810.6905631316846,51059.222895927305,2118.1068260627676,5027.584317787041,58204.91403977711,1,0,0,2803.4673257645054
2025-10-29,更新至12:00,78092.50743037963,79515.06481012964,810.6905631316846,51059.222895927305,2118.1068260627676,5027.584317787041,58204.91403977711,1,1,0,2803.4673257645054
2025-10-29,更新至18:00,78092.50743037963,79692.23415926132,633.5212140000012,51059.222895927305,2452.000181436338,3881.238676617425,57392.461753981064,2,1,0,2963.3952420017727
2025-10-30,仅0:00预报,68124.59173118159,68124.59173118159,432.4858795833254,44936.13853578144,0.0,2498.4259270328653,47434.564462814305,0,0,0,0.0
2025-10-30,更新至6:00,68124.59173118159,68124.59173118159,432.4858795833254,44936.13853578144,0.0,2498.4259270328653,47434.564462814305,0,1,0,0.0
2025-10-30,更新至12:00,68124.59173118159,68124.59173118159,432.4858795833254,44936.13853578144,0.0,2498.4259270328653,47434.564462814305,0,2,0,0.0
2025-10-30,更新至18:00,68124.59173118159,68124.59173118159,432.4858795833254,44936.13853578144,0.0,2498.4259270328653,47434.564462814305,0,3,0,0.0
2025-10-31,仅0:00预报,33456.5557089465,33456.5557089465,282.30146499999734,14215.109945845827,0.0,1101.2681093449917,15316.378055190818,0,0,0,0.0
2025-10-31,更新至6:00,33456.5557089465,33754.75165727983,2.2737367544323206e-13,14215.109945845827,288.5814940714978,3.9608494262211025e-13,14503.691439917324,1,0,0,259.5918965825995
2025-10-31,更新至12:00,33456.5557089465,33754.75165727983,2.2737367544323206e-13,14215.109945845827,288.5814940714978,3.9608494262211025e-13,14503.691439917324,1,1,0,259.5918965825995
2025-10-31,更新至18:00,33456.5557089465,33754.75165727983,2.2737367544323206e-13,14215.109945845827,288.5814940714978,3.9608494262211025e-13,14503.691439917324,1,2,0,259.5918965825995
2025-11-01,仅0:00预报,33300.70699208899,33300.70699208899,0.0,13830.092577537396,0.0,0.0,13830.092577537396,0,0,0,0.0
2025-11-01,更新至6:00,33300.70699208899,34340.53613872125,0.0,13830.092577537396,558.8916267599509,0.0,14388.984204297347,1,0,0,86.94067017853877
2025-11-01,更新至12:00,33300.70699208899,33474.03794133899,0.0,13830.092577537396,157.34983572915138,0.0,13987.442413266548,2,0,0,125.34057911921673
2025-11-01,更新至18:00,33300.70699208899,33474.03794133899,0.0,13830.092577537396,157.34983572915138,0.0,13987.442413266548,2,1,0,125.34057911921673
2025-11-02,仅0:00预报,72152.62338796296,72152.62338796296,2334.032091371659,47537.51331905817,0.0,14653.293275102866,62190.80659416103,0,0,0,0.0
2025-11-02,更新至6:00,72152.62338796296,77523.204594927,85.64416062500152,47537.51331905817,4731.22119372067,442.7378494284667,52711.47236220731,1,0,0,6906.043388377788
2025-11-02,更新至12:00,72152.62338796296,75049.14259678547,94.95235629583078,47537.51331905817,2360.6247241021088,497.92151828802844,50396.05956144831,2,0,0,8739.240564759542
2025-11-02,更新至18:00,72152.62338796296,75049.14259678547,94.95235629583078,47537.51331905817,2360.6247241021088,497.92151828802844,50396.05956144831,2,1,0,8739.240564759542
2025-11-03,仅0:00预报,76169.61856461111,76169.61856461111,1.1368683772161603e-13,50827.28478622173,0.0,4.948788046021945e-13,50827.28478622173,0,0,0,0.0
2025-11-03,更新至6:00,76169.61856461111,76169.61856461111,1.1368683772161603e-13,50827.28478622173,0.0,4.948788046021945e-13,50827.28478622173,0,1,0,0.0
2025-11-03,更新至12:00,76169.61856461111,76169.61856461111,1.1368683772161603e-13,50827.28478622173,0.0,4.948788046021945e-13,50827.28478622173,0,2,0,0.0
2025-11-03,更新至18:00,76169.61856461111,76169.61856461111,1.1368683772161603e-13,50827.28478622173,0.0,4.948788046021945e-13,50827.28478622173,0,3,0,0.0
2025-11-04,仅0:00预报,70197.81693891152,70197.81693891152,244.1921306249984,47402.3855109782,0.0,1245.0702698261362,48647.45578080434,0,0,0,0.0
2025-11-04,更新至6:00,70197.81693891152,72870.75740398355,244.1921306249984,47402.3855109782,2165.149984813024,1245.0702698261362,50812.605765617365,1,0,0,1294.7239784078438
2025-11-04,更新至12:00,70197.81693891152,70764.78320141151,244.1921306249984,47402.3855109782,398.8868205031251,1245.0702698261362,49046.342601307464,2,0,0,2864.58147435389
2025-11-04,更新至18:00,70197.81693891152,70764.78320141151,244.1921306249984,47402.3855109782,398.8868205031251,1245.0702698261362,49046.342601307464,2,1,0,2864.5814743538904
2025-11-05,仅0:00预报,80607.87168394396,80607.87168394396,2.2737367544323206e-13,55211.222708739384,0.0,1.0286385077051818e-12,55211.222708739384,0,0,0,0.0
2025-11-05,更新至6:00,80607.87168394396,80607.87168394396,2.2737367544323206e-13,55211.222708739384,0.0,1.0286385077051818e-12,55211.222708739384,0,1,0,0.0
2025-11-05,更新至12:00,80607.87168394396,80607.87168394396,2.2737367544323206e-13,55211.222708739384,0.0,1.0286385077051818e-12,55211.222708739384,0,2,0,0.0
2025-11-05,更新至18:00,80607.87168394396,80607.87168394396,2.2737367544323206e-13,55211.222708739384,0.0,1.0286385077051818e-12,55211.222708739384,0,3,0,0.0
2025-11-06,仅0:00预报,73828.81100239506,73828.81100239506,2176.6093602916662,49458.94899707565,0.0,13284.67755712304,62743.62655419869,0,0,0,0.0
2025-11-06,更新至6:00,73828.81100239506,76439.76656737397,115.3512081766604,49458.94899707565,2839.276507269595,551.1017150071735,52849.32721935242,1,0,0,2428.7254216306683
2025-11-06,更新至12:00,73828.81100239506,76100.6489968432,310.16929352492093,49458.94899707565,2528.947225280741,1724.2854676010083,53712.1816899574,2,0,0,2575.37357908452
2025-11-06,更新至18:00,73828.81100239506,76185.17173203478,225.64655833333336,49458.94899707565,2683.1800863215904,1173.1127114166657,53315.241794813905,3,0,0,2645.1997640491945
2025-11-07,仅0:00预报,35136.727192335384,35136.727192335384,0.0,14670.871897506375,0.0,0.0,14670.871897506375,0,0,0,0.0
2025-11-07,更新至6:00,35136.727192335384,35136.727192335384,0.0,14670.871897506375,0.0,0.0,14670.871897506375,0,1,0,0.0
2025-11-07,更新至12:00,35136.727192335384,35136.727192335384,0.0,14670.871897506375,0.0,0.0,14670.871897506375,0,2,0,0.0
2025-11-07,更新至18:00,35136.727192335384,35136.727192335384,0.0,14670.871897506375,0.0,0.0,14670.871897506375,0,3,0,0.0
2025-11-08,仅0:00预报,34466.364590966055,34466.364590966055,0.0,14581.705237815542,0.0,0.0,14581.705237815542,0,0,0,0.0
2025-11-08,更新至6:00,34466.364590966055,34493.72763246605,0.0,14581.705237815542,27.389909251242017,0.0,14609.095147066784,1,0,0,10.71867707883166
2025-11-08,更新至12:00,34466.364590966055,34466.364590966055,0.0,14581.705237815542,0.0,0.0,14581.705237815542,2,0,0,17.713858542189428
2025-11-08,更新至18:00,34466.364590966055,35183.229050842594,0.0,14581.705237815542,340.0424688485172,0.0,14921.747706664059,3,0,0,48.307858561913235
2025-11-09,仅0:00预报,75260.105985044,75260.105985044,344.73729174999835,51218.68618302809,0.0,1786.9027303452822,53005.58891337337,0,0,0,0.0
2025-11-09,更新至6:00,75260.105985044,76331.72559262734,0.0,51218.68618302809,1541.6361463793573,0.0,52760.32232940745,1,0,0,1874.4826802901252
2025-11-09,更新至12:00,75260.105985044,76331.72559262734,0.0,51218.68618302809,1541.6361463793573,0.0,52760.32232940745,1,1,0,1874.4826802901252
2025-11-09,更新至18:00,75260.105985044,76331.72559262734,0.0,51218.68618302809,1541.6361463793573,0.0,52760.32232940745,1,2,0,1874.4826802901252
2025-11-10,仅0:00预报,79250.96988083991,79250.96988083991,353.03019737499926,53697.209277165246,0.0,2204.602289410932,55901.81156657618,0,0,0,0.0
2025-11-10,更新至6:00,79250.96988083991,81324.20725007035,353.03019737499915,53697.209277165246,2415.858545667743,2204.6022894109315,58317.670112243926,1,0,0,2665.4087850379346
2025-11-10,更新至12:00,79250.96988083991,80649.81019379463,353.03019737499915,53697.209277165246,1791.8951074488405,2204.6022894109315,57693.70667402502,2,0,0,3296.0472718358083
2025-11-10,更新至18:00,79250.96988083991,80665.80961616964,337.03077499999875,53697.209277165246,1821.5364373118841,2103.5005356874917,57622.24625016462,3,0,0,3307.705353793376
2025-11-11,仅0:00预报,80094.97770852345,80094.97770852345,2.2737367544323206e-13,55121.350946691586,0.0,1.0865051081054844e-12,55121.350946691586,0,0,0,0.0
2025-11-11,更新至6:00,80094.97770852345,80094.97770852345,2.2737367544323206e-13,55121.350946691586,0.0,1.0865051081054844e-12,55121.350946691586,0,1,0,0.0
2025-11-11,更新至12:00,80094.97770852345,80094.97770852345,2.2737367544323206e-13,55121.350946691586,0.0,1.0865051081054844e-12,55121.350946691586,0,2,0,0.0
2025-11-11,更新至18:00,80094.97770852345,80094.97770852345,2.2737367544323206e-13,55121.350946691586,0.0,1.0865051081054844e-12,55121.350946691586,0,3,0,0.0
2025-11-12,仅0:00预报,77000.88729833487,77000.88729833487,802.4681763750026,51211.236129686906,0.0,5168.597426872871,56379.83355655978,0,0,0,0.0
2025-11-12,更新至6:00,77000.88729833487,79631.03090126079,11.773333333333426,51211.236129686906,3274.4256707289123,60.579686666667136,54546.24148708248,1,0,0,4944.411794336582
2025-11-12,更新至12:00,77000.88729833487,77518.03365823146,425.8193112916658,51211.236129686906,615.3517659230665,2741.19754194289,54567.78543755286,2,0,0,7479.880143768027
2025-11-12,更新至18:00,77000.88729833487,78026.85935285647,11.773333333333426,51211.236129686906,1593.8464000649271,60.579686666667136,52865.662216418496,3,0,0,8247.011159213642
2025-11-13,仅0:00预报,74424.56173576081,74424.56173576081,1285.4300603124916,51413.96315584281,0.0,8143.477752669164,59557.44090851197,0,0,0,0.0
2025-11-13,更新至6:00,74424.56173576081,75905.27517986059,829.8403824999951,51413.96315584281,1275.876882415572,5250.495254947052,57940.33529320543,1,0,0,282.99998296736385
2025-11-13,更新至12:00,74424.56173576081,75655.57906192128,861.9723534999948,51413.96315584281,1045.8574020445442,5453.997599277717,57913.81815716507,2,0,0,458.45507301244334
2025-11-13,更新至18:00,74424.56173576081,76533.01385079627,1.1368683772161603e-13,51413.96315584281,2718.3313929681735,5.377387424232438e-13,54132.29454881098,3,0,0,2306.541371552399
2025-11-14,仅0:00预报,35471.42492840895,35471.42492840895,9.341387833331055,14692.877722471476,0.0,38.17358138090736,14731.051303852384,0,0,0,0.0
2025-11-14,更新至6:00,35471.42492840895,35471.42492840895,9.341387833331055,14692.877722471476,0.0,38.17358138090736,14731.051303852384,0,1,0,0.0
2025-11-14,更新至12:00,35471.42492840895,35471.42492840895,9.341387833331055,14692.877722471476,0.0,38.17358138090736,14731.051303852384,0,2,0,0.0
2025-11-14,更新至18:00,35471.42492840895,35471.42492840895,9.341387833331055,14692.877722471476,0.0,38.17358138090736,14731.051303852384,0,3,0,0.0
2025-11-15,仅0:00预报,36971.120554870366,36971.120554870366,0.0,15830.356398014805,0.0,0.0,15830.356398014805,0,0,0,0.0
2025-11-15,更新至6:00,36971.120554870366,36971.120554870366,0.0,15830.356398014805,0.0,0.0,15830.356398014805,0,1,0,0.0
2025-11-15,更新至12:00,36971.120554870366,36971.120554870366,0.0,15830.356398014805,0.0,0.0,15830.356398014805,0,2,0,0.0
2025-11-15,更新至18:00,36971.120554870366,36971.120554870366,0.0,15830.356398014805,0.0,0.0,15830.356398014805,0,3,0,0.0
2025-11-16,仅0:00预报,76663.62793623087,76663.62793623087,1183.9093532601241,52593.45774580033,0.0,7699.242348072987,60292.70009387332,0,0,0,0.0
2025-11-16,更新至6:00,76663.62793623087,81364.78764898921,2.2737367544323206e-13,52593.45774580033,5320.258297427176,1.2933014659211039e-12,57913.71604322751,1,0,0,5641.11599840383
2025-11-16,更新至12:00,76663.62793623087,78937.03384498943,18.469348506673782,52593.45774580033,2546.387216157502,104.27461938755762,55244.11958134539,2,0,0,8197.668193645703
2025-11-16,更新至18:00,76663.62793623087,78967.13538029394,10.50762916666747,52593.45774580033,2591.2700081320754,61.79011331458801,55246.51786724699,3,0,0,8223.740420801401
2025-11-17,仅0:00预报,74420.45765495062,74420.45765495062,2664.9136786249974,50408.349670654534,0.0,16781.64082492987,67189.99049558441,0,0,0,0.0
2025-11-17,更新至6:00,74420.45765495062,81276.63541937809,1.1368683772161603e-13,50408.349670654534,7697.405247232516,5.293259164318443e-13,58105.75491788705,1,0,0,9681.610431169069
2025-11-17,更新至12:00,74420.45765495062,79016.92931723816,1.1368683772161603e-13,50408.349670654534,5143.3301566940845,5.293259164318443e-13,55551.67982734862,2,0,0,12223.613308285332
2025-11-17,更新至18:00,74420.45765495062,79016.92931723816,1.1368683772161603e-13,50408.349670654534,5143.3301566940845,5.293259164318443e-13,55551.67982734862,2,1,0,12223.613308285332
2025-11-18,仅0:00预报,77886.7977202839,77886.7977202839,1219.9593449124936,53320.919108374044,0.0,7343.875649869206,60664.79475824325,0,0,0,0.0
2025-11-18,更新至6:00,77886.7977202839,78463.95502232556,645.824560495832,53320.919108374044,833.1304117329498,3942.7178756685744,58096.76739577557,1,0,0,306.9939761953574
2025-11-18,更新至12:00,77886.7977202839,79000.00469616146,270.02975943875106,53320.919108374044,1367.2463910208107,1558.8535559529523,56247.01905534781,2,0,0,532.1806663878806
