日期,时段序号,时段,电价_元每kWh,小区负载_kW,光伏实际功率_kW,净负荷_kW,计划购电量_kWh,紧急购电量_kWh,充电量_kWh,放电量_kWh,弃光量_kWh,时段末储电量_kWh,计划购电费_元,紧急购电费_元
2025-12-08,59,9:40-9:50,0.9569,7064.5433,4610.1189,2454.4244000000003,425.4009330854053,0.0,16.330199752071962,0.0,0.0,3951.2760225035686,407.06615286942434,0.0
2025-12-08,60,9:50-10:00,0.9977,7086.169999999999,4865.475,2220.6949999999993,0.0,0.0,0.0,370.11583333333317,0.0,3540.036207688754,0.0,0.0
2025-12-08,61,10:00-10:10,0.9919,7210.491,5173.8105,2036.6805000000004,0.0,0.0,0.0,339.44675000000007,0.0,3162.8731521331983,0.0,0.0
2025-12-08,62,10:10-10:20,0.9588,7135.8213,5401.7463,1734.0749999999996,368.84059248216226,0.0,79.82809248216233,0.0,0.0,3234.7184353671446,353.64436007189715,0.0
2025-12-08,63,10:20-10:30,0.9549,6938.25,5523.825,1414.4250000000004,287.29544967663173,0.0,51.557949676631665,0.0,0.0,3281.120590076113,274.33842489621566,0.0
2025-12-08,64,10:30-10:40,0.9839,6976.1819,5623.659,1352.5229,0.0,0.0,0.0,225.42048333333332,0.0,3030.6533863724094,0.0,0.0
2025-12-08,65,10:40-10:50,0.799,6970.117799999999,5671.3501,1298.7676999999999,296.8378724725767,0.0,80.37658913924338,0.0,0.0,3102.9923165977284,237.1734601055888,0.0
2025-12-08,66,10:50-11:00,0.5025,6860.229999999999,5669.1375,1191.092499999999,1014.4086701529677,0.0,815.8932534863012,0.0,0.0,3837.2962447353993,509.7403567518662,0.0
2025-12-08,67,11:00-11:10,0.4662,6880.257899999999,5663.7527,1216.5051999999991,1000.8123963286633,0.0,798.0615296619968,0.0,0.0,4555.5516214311965,466.5787391684228,0.0
2025-12-08,68,11:10-11:20,0.5007,6908.5036,5638.5633,1269.9402999999998,1035.7862254330753,0.0,824.1295087664087,0.0,0.0,5297.268179320964,518.6181630743408,0.0
2025-12-08,69,11:20-11:30,0.4827,6877.869999999999,5715.075,1162.7949999999994,985.4914956551611,0.0,791.6923289884945,0.0,0.0,6009.791275410609,475.69674495274626,0.0
2025-12-08,70,11:30-11:40,0.4785,6830.864199999999,6022.9198,807.9443999999996,978.8767096397713,0.0,833.3333333333333,0.0,10.885976306438124,6759.791275410609,468.39250556263056,0.0
2025-12-08,71,11:40-11:50,0.4662,6668.0017,6129.5297,538.4719999999998,968.1494024646029,0.0,833.3333333333333,0.0,45.07073579793632,7509.791275410609,451.35125142899784,0.0
2025-12-08,72,11:50-12:00,0.4432,6487.389999999999,6004.575,482.8149999999998,927.6338801643643,0.0,833.3333333333333,0.0,13.831380164364418,8259.79127541061,411.12733568884624,0.0
2025-12-08,73,12:00-12:10,0.4411,6509.2749,6020.1349,489.1399999999999,879.8102245424413,0.0,798.286891209108,0.0,0.0,8978.249477498806,388.08429004567085,0.0
2025-12-08,74,12:10-12:20,0.4551,6514.8784,5990.6864,524.1920000000005,918.9983437469732,0.0,831.6330104136398,0.0,0.0,9726.719186871082,418.2361462392475,0.0
2025-12-08,75,12:20-12:30,0.4463,6429.529999999999,5829.075,600.4549999999992,920.7746541587562,0.0,820.698820825423,0.0,0.0,10465.348125613962,410.94172815105287,0.0
2025-12-08,76,12:30-12:40,0.4113,6402.1498,5656.7904,745.3594000000003,914.669795160251,0.0,371.83541598448653,0.0,418.6078125090978,10800.0,376.20368674941125,0.0
2025-12-08,77,12:40-12:50,0.5682,6449.135799999999,5458.0626,991.0731999999991,971.5081699957605,0.0,0.0,0.0,806.3293033290939,10800.0,552.0109421915911,0.0
2025-12-08,78,12:50-13:00,0.8279,6525.569999999999,5252.325,1273.2449999999992,208.52269718465857,0.0,0.0,3.6848028153412997,0.0,10795.90577464962,172.6359409991788,0.0
2025-12-08,79,13:00-13:10,0.8636,6558.186699999999,5087.0475,1471.1391999999996,212.78022672234601,0.0,0.0,32.40963994432059,0.0,10759.895063600376,183.75700379741804,0.0
2025-12-08,80,13:10-13:20,0.8416,6471.768799999999,4843.8069,1627.9618999999996,211.3632044930007,0.0,0.0,59.963778840332566,0.0,10693.268642666673,177.8832729013094,0.0
2025-12-08,81,13:20-13:30,0.8618,6417.81,4606.425,1811.3850000000002,223.5803821089553,0.0,0.0,78.31711789104475,0.0,10606.249622787735,192.68157330149768,0.0
2025-12-08,82,13:30-13:40,0.8623,6622.7509,4594.314,2028.4368999999992,262.02758868474484,0.0,0.0,76.0452279819217,0.0,10521.754925030044,225.94638972285546,0.0
2025-12-08,83,13:40-13:50,0.9026,6722.1302,4599.223,2122.9072,262.3274176534063,0.0,0.0,91.49044901326033,0.0,10420.098870570866,236.77672717396453,0.0
2025-12-08,84,13:50-14:00,0.9754,6587.739999999999,4485.825,2101.9149999999995,0.0,0.0,0.0,350.31916666666655,0.0,10030.855352052347,0.0,0.0
2025-12-08,85,14:00-14:10,1.0002,6450.966,4294.0712,2156.8948000000005,0.0,0.0,0.0,359.4824666666667,0.0,9631.430389089384,0.0,0.0
2025-12-08,86,14:10-14:20,0.9978,6426.081399999999,4037.4104,2388.670999999999,0.0,0.0,0.0,398.11183333333315,0.0,9189.083907607903,0.0,0.0
2025-12-08,87,14:20-14:30,1.0271,6375.489999999999,3777.4124999999995,2598.0774999999994,0.0,0.0,0.0,433.01291666666657,0.0,8707.95844464494,0.0,0.0
2025-12-08,88,14:30-14:40,1.0906,6111.5169,3593.3173,2518.1995999999995,0.0,0.0,0.0,419.6999333333332,0.0,8241.625185385681,0.0,0.0
2025-12-08,89,14:40-14:50,0.9376,6092.9355,3410.4371999999994,2682.4982999999997,0.0,0.0,0.0,447.08304999999996,0.0,7744.866240941236,0.0,0.0
2025-12-08,90,14:50-15:00,0.6694,6336.999999999999,3169.575,3167.4249999999997,1434.6641608950927,0.0,833.3333333333333,0.0,73.42666089509282,8494.866240941235,960.3641893031751,0.0
2025-12-08,91,15:00-15:10,0.66,6400.507299999999,2884.9963,3515.511,1443.7730086355236,0.0,833.3333333333333,0.0,24.521175302190386,9244.866240941235,952.8901856994456,0.0
2025-12-08,92,15:10-15:20,0.7217,6408.9299,2641.6641,3767.2658000000006,1469.0715895585913,0.0,833.3333333333333,0.0,7.860622891924663,9994.866240941235,1060.2289661844354,0.0
2025-12-08,93,15:20-15:30,0.7308,6372.24,2433.15,3939.09,1463.9732652949504,0.0,807.4582652949504,0.0,0.0,10721.57867970669,1069.8716622775498,0.0
2025-12-08,94,15:30-15:40,0.7534,6151.6198,2173.669,3977.950800000001,770.3350275962791,0.0,87.13480032589966,0.0,20.208427270379346,10800.0,580.3704097910366,0.0
2025-12-08,95,15:40-15:50,0.7823,6056.8691,1892.4461,4164.423000000001,746.7621060281836,0.0,0.0,0.0,52.691606028183514,10800.0,584.191995545848,0.0
2025-12-08,96,15:50-16:00,0.8055,6205.33,1616.25,4589.08,826.5649016928089,0.0,0.0,0.0,61.71823502614234,10800.0,665.7980283135576,0.0
2025-12-08,97,16:00-16:10,0.8271,6386.6397,1334.6221,5052.0176,872.615429069523,0.0,0.0,0.0,30.612495736189658,10800.0,721.7402213834024,0.0
2025-12-08,98,16:10-16:20,0.8519,6326.490199999999,1020.5625,5305.927699999999,948.5939351942513,0.0,0.0,0.0,64.27265186091813,10800.0,808.1071733919827,0.0
2025-12-08,99,16:20-16:30,0.8791,6120.32,706.125,5414.195,930.6219948841627,0.0,0.0,0.0,28.25616155082946,10800.0,818.1097957026675,0.0
2025-12-08,100,16:30-16:40,0.9024,6124.6294,454.1763,5670.4531,988.9589199102078,0.0,0.0,0.0,43.88340324354124,10800.0,892.4365293269715,0.0
2025-12-08,101,16:40-16:50,0.9163,6215.7981,205.5756,6010.2225,1022.7168142739077,0.0,0.0,0.0,21.013064273907844,10800.0,937.1154169191817,0.0
2025-12-08,102,16:50-17:00,0.9264,6260.699999999999,8.175,6252.525,1041.166391246627,0.0,0.0,0.9211087533728914,0.0,10798.976545829586,964.5365448508752,0.0
2025-12-08,103,17:00-17:10,0.9462,6235.5244,0.0,6235.5244,1041.4863661584097,0.0,1.1371713004599668,0.0,1.0951281912831392,10800.0,985.4543996590874,0.0
2025-12-08,104,17:10-17:20,0.9742,6105.2763,6.3433,6098.933,1016.7892094196563,0.0,0.0,0.0,0.3003760863230127,10800.0,990.5560478166292,0.0
2025-12-08,105,17:20-17:30,0.9862,6068.86,0.0,6068.86,1016.6075535634433,0.0,0.0,0.0,5.130886896776701,10800.0,1002.5783693242677,0.0
2025-12-08,106,17:30-17:40,0.976,6233.1728,0.0,6233.1728,1060.6222916979175,0.0,0.0,0.0,21.760158364584186,10800.0,1035.1673566971674,0.0
2025-12-08,107,17:40-17:50,1.0742,5468.2257,0.45539999999999997,5467.7703,950.6716467729289,0.0,0.0,0.0,39.376596772928906,10800.0,1021.2114829634802,0.0
2025-12-08,108,17:50-18:00,1.2313,4219.69,0.0,4219.69,700.7512161360663,0.0,0.0,2.5304505306002056,0.0,10797.188388299333,862.8349724283385,0.0
2025-12-08,109,18:00-18:10,1.2561,4153.1667,0.0,4153.1667,668.983033191532,0.0,0.0,23.211416808468016,0.0,10771.397925178813,840.3095879918833,0.0
2025-12-08,110,18:10-18:20,1.2447,4313.3017,0.0327,4313.269,714.4444096039331,0.0,0.0,4.433757062733548,0.0,10766.471528442442,889.2689566340155,0.0
2025-12-08,111,18:20-18:30,1.2545,4190.67,0.0,4190.67,711.3154123399054,0.0,12.870412339905442,0.0,0.0,10778.054899548357,892.3451847804113,0.0
2025-12-08,112,18:30-18:40,1.2522,4255.4642,0.0,4255.4642,711.2678585849762,0.0,2.0238252516428474,0.0,0.0,10779.876342274836,890.6496125201072,0.0
2025-12-08,113,18:40-18:50,1.2881,4410.9993,0.0023,4410.997,327.5366026299824,0.0,0.0,407.62956403668426,0.0,10326.954604456298,421.89989784768034,0.0
2025-12-08,114,18:50-19:00,1.3466,4458.65,0.0,4458.65,0.0,0.0,0.0,743.1083333333332,0.0,9501.278678530372,0.0,0.0
2025-12-08,115,19:00-19:10,1.3523,4323.4422,0.0,4323.4422,0.0,0.0,0.0,720.5737,0.0,8700.641234085928,0.0,0.0
2025-12-08,116,19:10-19:20,1.3445,4209.965,0.0,4209.965,0.0,0.0,0.0,701.6608333333334,0.0,7921.01808593778,0.0,0.0
2025-12-08,117,19:20-19:30,1.3483,4241.78,0.0,4241.78,0.0,0.0,0.0,706.9633333333333,0.0,7135.503271122965,0.0,0.0
2025-12-08,118,19:30-19:40,1.349,4368.8613,0.0,4368.8613,0.0,0.0,0.0,728.1435499999999,0.0,6326.454882234077,0.0,0.0
2025-12-08,119,19:40-19:50,1.3473,4451.1743,0.0,4451.1743,0.0,0.0,0.0,741.8623833333332,0.0,5502.163345197039,0.0,0.0
2025-12-08,120,19:50-20:00,1.3482,4395.2,0.0,4395.2,0.0,0.0,0.0,732.5333333333333,0.0,4688.237419271113,0.0,0.0
2025-12-08,121,20:00-20:10,1.3513,4235.699,0.0,4235.699,0.0,0.0,0.0,705.9498333333332,0.0,3903.8487155674097,0.0,0.0
2025-12-08,122,20:10-20:20,1.34,4238.7645,0.0,4238.7645,0.0,0.0,0.0,706.46075,0.0,3118.892326678521,0.0,0.0
2025-12-08,123,20:20-20:30,1.3489,4447.25,0.0,4447.25,0.0,0.0,0.0,741.2083333333333,0.0,2295.327511863706,0.0,0.0
2025-12-08,124,20:30-20:40,1.3952,4613.951,0.0,4613.951,0.0,0.0,0.0,768.9918333333333,0.0,1440.8921414933359,0.0,0.0
2025-12-08,125,20:40-20:50,1.2226,4473.646,0.0,4473.646,723.1191515965688,0.0,0.0,22.48851507009772,0.0,1415.9049025265606,884.085474741965,0.0
2025-12-08,126,20:50-21:00,0.9332,4234.77,0.0,4234.77,739.3556378519959,0.0,33.56063785199581,0.0,0.0,1446.1094765933567,689.9666812434825,0.0
2025-12-08,127,21:00-21:10,0.9068,4345.4807,0.0,4345.4807,735.3979197279593,0.0,11.151136394626064,0.0,0.0,1456.1454993485202,666.8588336093136,0.0
2025-12-08,128,21:10-21:20,0.9371,4344.1598,0.0,4344.1598,706.4288162776778,0.0,0.0,17.597817055655582,0.0,1436.5923692866807,661.9944437338119,0.0
2025-12-08,129,21:20-21:30,0.9371,4256.62,0.0,4256.62,731.8512539846735,0.0,22.414587318006852,0.0,0.0,1456.7654978728867,685.8178101090375,0.0
2025-12-08,130,21:30-21:40,0.9871,4479.9847,0.0,4479.9847,757.0832828337749,0.0,10.419166167108301,0.0,0.0,1466.1427474232842,747.3169084852192,0.0
2025-12-08,131,21:40-21:50,0.7764,4081.2989,0.0,4081.2989,674.4874737713625,0.0,0.0,5.72900956197077,0.0,1459.7771812433166,523.6720746360858,0.0
2025-12-08,132,21:50-22:00,0.4209,3267.2999999999997,0.0,3267.2999999999997,1362.5479834636644,0.0,817.9979834636645,0.0,0.0,2195.9753663606148,573.4964462398564,0.0
2025-12-08,133,22:00-22:10,0.3859,3257.3164,0.0,3257.3164,1365.9305750218412,0.0,823.0445083551745,0.0,0.0,2936.715423880272,527.1126089009285,0.0
2025-12-08,134,22:10-22:20,0.4368,3430.2896,0.0,3430.2896,572.1975240120074,0.0,0.4825906786741143,0.0,0.0,2937.1497554910784,249.93587848844484,0.0
2025-12-08,135,22:20-22:30,0.4198,3365.62,0.0,3365.62,1366.183128092558,0.0,805.2464614258914,0.0,0.0,3661.8715707743804,573.5236771732559,0.0
2025-12-08,136,22:30-22:40,0.4186,3282.0135,0.0,3282.0135,1355.2513246208562,0.0,808.2490746208562,0.0,0.0,4389.295737933151,567.3082044862904,0.0
2025-12-08,137,22:40-22:50,0.4241,3247.4044,0.0,3247.4044,1357.970227422648,0.0,816.7361607559812,0.0,0.0,5124.358282613534,575.915173449945,0.0
2025-12-08,138,22:50-23:00,0.4237,3268.4299999999994,0.0,3268.4299999999994,1384.1995097035315,0.0,833.3333333333333,0.0,6.127843036864988,5874.358282613534,586.4853322613864,0.0
2025-12-08,139,23:00-23:10,0.4248,3321.1322,0.0,3321.1322,1398.8078800985588,0.0,833.3333333333333,0.0,11.952513431892271,6624.358282613534,594.2135874658678,0.0
2025-12-08,140,23:10-23:20,0.424,3330.7225999999996,0.0,3330.7225999999996,1415.1054628982001,0.0,833.3333333333333,0.0,26.651696231533606,7374.358282613534,600.0047162688369,0.0
2025-12-08,141,23:20-23:30,0.422,3366.4999999999995,0.0,3366.4999999999995,1426.536833790756,0.0,833.3333333333333,0.0,32.12016712408945,8124.358282613534,601.998543859699,0.0
2025-12-08,142,23:30-23:40,0.424,3548.2365,0.0,3548.2365,1399.5916533658772,0.0,808.2189033658772,0.0,0.0,8851.755295642824,593.4268610271318,0.0
2025-12-08,143,23:40-23:50,0.4271,3587.7168,0.0,3587.7168,1403.6149979498782,0.0,805.6621979498782,0.0,0.0,9576.851273797714,599.4839656243929,0.0
2025-12-08,144,23:50-24:00,0.4276,3470.38,0.0,3470.38,1318.1748367392781,0.0,739.7781700726115,0.0,0.0,10242.651626863064,563.6515601897153,0.0
2025-12-09,1,0:00-0:10,0.4248,3493.1053,0.0,3493.1053,592.0718794386579,0.0,9.887662771991245,0.0,0.0,10251.550523357857,251.51213438554188,0.0
2025-12-09,2,0:10-0:20,0.4245,3680.8287,0.0,3680.8287,575.2240405137854,0.0,0.0,38.247409486214565,0.0,10209.053401706507,244.18260519810192,0.0
2025-12-09,3,0:20-0:30,0.4269,3799.53,0.0,3799.53,606.4287473392615,0.0,0.0,26.826252660738533,0.0,10179.246454305687,258.8844322391307,0.0
2025-12-09,4,0:30-0:40,0.4272,3617.5978,0.0,3617.5978,606.9098467714722,0.0,3.9768801048055593,0.0,0.0,10182.825646400011,259.2718865407729,0.0
2025-12-09,5,0:40-0:50,0.4271,3630.9511999999995,0.0,3630.9511999999995,649.8948284324214,0.0,44.736295099088125,0.0,0.0,10223.088311989191,277.57008122348714,0.0
2025-12-09,6,0:50-1:00,0.4285,3850.67,0.0,3850.67,668.3607637494669,0.0,26.582430416133548,0.0,0.0,10247.012499363711,286.39258726664656,0.0
2025-12-09,7,1:00-1:10,0.4311,3786.1594,0.0,3786.1594,623.7153860384736,0.0,0.0,7.3111806281930285,0.0,10238.888965332386,268.883702921186,0.0
2025-12-09,8,1:10-1:20,0.4302,3611.0463,0.0,3611.0463,624.0088628247904,0.0,22.167812824790417,0.0,0.0,10258.839996874698,268.4486127872249,0.0
2025-12-09,9,1:20-1:30,0.4279,3577.24,0.0,3577.24,668.9900393458006,0.0,72.783372679134,0.0,0.0,10324.345032285919,286.26083783606805,0.0
2025-12-09,10,1:30-1:40,0.4312,3737.9819,0.0,3737.9819,633.2724322537966,0.0,10.275448920463305,0.0,0.0,10333.592936314335,273.0670727878371,0.0
2025-12-09,11,1:40-1:50,0.4333,3752.7677999999996,0.0,3752.7677999999996,613.2471839978406,0.0,0.0,12.214116002159358,0.0,10320.021696311936,265.72000482626436,0.0
2025-12-09,12,1:50-2:00,0.4311,3648.69,0.0,3648.69,645.6131875410636,0.0,37.498187541063544,0.0,0.0,10353.770065098894,278.3238451489525,0.0
2025-12-09,13,2:00-2:10,0.4293,3754.9964,0.0,3754.9964,672.5434826573336,0.0,46.71074932400029,0.0,0.0,10395.809739490494,288.72291710479334,0.0
2025-12-09,14,2:10-2:20,0.4324,3770.9946999999997,0.0,3770.9946999999997,666.3864749730596,0.0,37.887358306393025,0.0,0.0,10429.908361966249,288.145511778351,0.0
2025-12-09,15,2:20-2:30,0.4367,3719.9699999999993,0.0,3719.9699999999993,652.7998567911442,0.0,32.80485679114429,0.0,0.0,10459.432733078278,285.07769746069266,0.0
2025-12-09,16,2:30-2:40,0.4348,3920.7153999999996,0.0,3920.7153999999996,679.795670088858,0.0,26.343103422191348,0.0,0.0,10483.14152615825,295.57515735463545,0.0
2025-12-09,17,2:40-2:50,0.4335,3955.6262,0.0,3955.6262,660.0037559630283,0.0,0.7327226296949902,0.0,0.0,10483.800976524975,286.11162820997276,0.0
2025-12-09,18,2:50-3:00,0.4357,3851.46,0.0,3851.46,666.9055199987217,0.0,24.99551999872176,0.0,0.0,10506.296944523825,290.57073506344307,0.0
2025-12-09,19,3:00-3:10,0.4374,4052.2571999999996,0.0,4052.2571999999996,653.0279312916471,0.0,0.0,22.34826870835286,0.0,10481.465534847877,285.6344171469664,0.0
2025-12-09,20,3:10-3:20,0.4371,4158.9243,0.0,4158.9243,692.4796874790778,0.0,0.0,0.6743625209220454,0.0,10480.716243157964,302.6828713971049,0.0
2025-12-09,21,3:20-3:30,0.4356,4077.22,0.0,4077.22,697.1405916947016,0.0,17.60392502803495,0.0,0.0,10496.559775683196,303.674441742212,0.0
2025-12-09,22,3:30-3:40,0.4353,4102.365,0.0,4102.365,694.6518487252506,0.0,10.924348725250638,0.0,0.0,10506.391689535922,302.3819497501016,0.0
2025-12-09,23,3:40-3:50,0.436,4016.0636,0.0,4016.0636,702.0890756019219,0.0,32.74514226858855,0.0,0.0,10535.862317577652,306.11083696243793,0.0
2025-12-09,24,3:50-4:00,0.4378,3898.9599999999996,0.0,3898.9599999999996,687.1455670658722,0.0,37.31890039920563,0.0,0.0,10569.449327936936,300.8323292614389,0.0
2025-12-09,25,4:00-4:10,0.4401,4072.7635,0.0,4072.7635,696.4712503754034,0.0,17.677333708736796,0.0,0.0,10585.3589282748,306.51699729021504,0.0
2025-12-09,26,4:10-4:20,0.4389,4117.5379,0.0,4117.5379,694.3385575084687,0.0,8.082240841802104,0.0,0.0,10592.632945032421,304.7451928904669,0.0
2025-12-09,27,4:20-4:30,0.4364,4022.5099999999998,0.0,4022.5099999999998,686.2506932098556,0.0,15.832359876522332,0.0,0.0,10606.882068921292,299.479802516781,0.0
2025-12-09,28,4:30-4:40,0.4393,4182.9256,0.0,4182.9256,716.834544399565,0.0,19.68027773289839,0.0,0.0,10624.5943188809,314.9054153547289,0.0
2025-12-09,29,4:40-4:50,0.4422,4241.3625,0.0,4241.3625,728.0515349037717,0.0,21.1577849037717,0.0,0.0,10643.636325294294,321.9443887344478,0.0
2025-12-09,30,4:50-5:00,0.4395,4114.04,0.0,4114.04,720.4479569293504,0.0,34.774623596017136,0.0,0.0,10674.93348653071,316.6368770704495,0.0
2025-12-09,31,5:00-5:10,0.4333,4112.8721,0.0022,4112.8699,722.7544820331962,0.0,37.27616536652954,0.0,0.0,10708.482035360586,313.1695170649839,0.0
2025-12-09,32,5:10-5:20,0.4439,4249.6706,0.0,4249.6706,729.7110302739181,0.0,21.432596940584745,0.0,0.0,10727.771372607112,323.91872633859225,0.0
2025-12-09,33,5:20-5:30,0.4301,4244.43,0.0,4244.43,726.0725038190785,0.0,18.667503819078547,0.0,0.0,10744.572126044282,312.28378389258563,0.0
2025-12-09,34,5:30-5:40,0.3713,3934.1147,0.0305,3934.0842000000002,685.455840411377,0.0,29.775140411377038,0.0,0.0,10771.369752414521,254.5097535447443,0.0
2025-12-09,35,5:40-5:50,0.5708,4397.1006,0.0,4397.1006,778.1459838986827,0.0,31.811386206087867,0.0,13.484497692594992,10800.0,444.1657276093681,0.0
2025-12-09,36,5:50-6:00,0.9099,5362.62,0.0,5362.62,952.2389247031239,0.0,0.0,0.0,58.46892470312389,10800.0,866.4421975873724,0.0
2025-12-09,37,6:00-6:10,0.9368,5447.6336,0.42539999999999994,5447.2082,301.6009390165575,0.0,0.0,606.2670943167758,0.0,10126.369895203583,282.5397596707111,0.0
2025-12-09,38,6:10-6:20,0.8758,5422.3616,0.0,5422.3616,855.9467576701842,0.0,0.0,47.78017566314918,0.0,10073.280811133418,749.6381703675473,0.0
2025-12-09,39,6:20-6:30,0.8759,5591.22,0.0,5591.22,905.6143860654917,0.0,0.0,26.255613934508347,0.0,10044.107906761743,793.2276407547641,0.0
2025-12-09,40,6:30-6:40,0.8601,5453.2211,5.9256,5447.295499999999,953.4929648065697,0.0,45.610381473236544,0.0,0.0,10085.157250087655,820.0992990301306,0.0
2025-12-09,41,6:40-6:50,0.8442,5351.9702,0.0,5351.9702,919.4106241348376,0.0,27.415590801504322,0.0,0.0,10109.831281809009,776.1664488946299,0.0
2025-12-09,42,6:50-7:00,0.8334,5323.0,4.3875,5318.6125,909.7498928135208,0.0,23.31447614685419,0.0,0.0,10130.814310341178,758.1855606707883,0.0
2025-12-09,43,7:00-7:10,0.8092,5102.1599,185.9786,4916.1813,902.9031725714825,0.0,83.5396225714826,0.0,0.0,10205.999970655514,730.6292472448437,0.0
2025-12-09,44,7:10-7:20,0.7972,5298.2065,451.5359,4846.6706,856.958939266141,0.0,49.180505932807705,0.0,0.0,10250.26242599504,683.1676663829676,0.0
2025-12-09,45,7:20-7:30,0.7644,5602.26,724.875,4877.385,799.4402684947945,0.0,0.0,13.457231505205527,0.0,10235.309946544812,611.092141237421,0.0
2025-12-09,46,7:30-7:40,0.6899,5229.6229,988.7639999999999,4240.858900000001,1409.1455257811108,0.0,627.4333927279864,0.0,74.90231638645764,10800.0,972.1694982363882,0.0
2025-12-09,47,7:40-7:50,0.86,5939.6038,1246.7662,4692.8376,795.5794927457583,0.0,0.0,0.0,13.439892745758357,10800.0,684.1983637613522,0.0
2025-12-09,48,7:50-8:00,1.1617,7421.56,1495.7625,5925.797500000001,167.62405254615578,0.0,0.0,820.0088641205109,0.0,9888.879039866099,194.72886184286915,0.0
2025-12-09,49,8:00-8:10,1.1683,7465.4925,1737.4452999999999,5728.0472,131.29010039313266,0.0,0.0,823.3844329402007,0.0,8974.00744771032,153.38622428929688,0.0
2025-12-09,50,8:10-8:20,1.0956,7091.3198,2034.2822,5057.037600000001,54.68392747366124,0.0,0.0,788.1556725263388,0.0,8098.2789226810555,59.91171094014325,0.0
2025-12-09,51,8:20-8:30,1.0849,7094.95,2381.325,4713.625,24.29307821559894,0.0,0.0,761.3110884510677,0.0,7252.37771329098,26.35556055610329,0.0
2025-12-09,52,8:30-8:40,1.061,7213.8807,2711.6391,4502.241599999999,0.0,0.0,0.0,750.3735999999999,0.0,6418.6292688465355,0.0,0.0
2025-12-09,53,8:40-8:50,1.043,7209.353,3038.1005,4171.2525000000005,0.0,0.0,0.0,695.20875,0.0,5646.175102179869,0.0,0.0
2025-12-09,54,8:50-9:00,1.036,7131.609999999999,3322.0499999999997,3809.559999999999,0.0,0.0,0.0,634.9266666666665,0.0,4940.701028105796,0.0,0.0
2025-12-09,55,9:00-9:10,1.0147,7166.5754,3505.9783999999995,3660.597,0.0,0.0,0.0,610.0995,0.0,4262.812694772462,0.0,0.0
2025-12-09,56,9:10-9:20,0.9922,6984.072,3740.8341,3243.2378999999996,0.0,0.0,0.0,540.5396499999999,0.0,3662.2130836613514,0.0,0.0
2025-12-09,57,9:20-9:30,0.97,6731.43,4100.1375,2631.2925000000005,30.374720842252486,0.0,0.0,408.17402915774755,0.0,3208.6863845971875,29.46347921698491,0.0
2025-12-09,58,9:30-9:40,0.9422,6931.7567,4504.2958,2427.4609,544.4354144153858,0.0,139.85859774871915,0.0,0.0,3334.5591225710345,512.9670474621765,0.0
2025-12-09,59,9:40-9:50,0.9569,7186.1182,4791.4557,2394.6624999999995,531.4703565974991,0.0,132.35993993083252,0.0,0.0,3453.683068508784,508.56398422814686,0.0
2025-12-09,60,9:50-10:00,0.9977,7152.02,4981.7625,2170.2575000000006,0.0,0.0,0.0,361.7095833333334,0.0,3051.7835314717468,0.0,0.0
2025-12-09,61,10:00-10:10,0.9919,6902.0226,5256.8027,1645.2198999999998,0.0,0.0,0.0,274.20331666666664,0.0,2747.113179619895,0.0,0.0
2025-12-09,62,10:10-10:20,0.9588,6960.0135,5634.318,1325.6955,414.9559378912081,0.0,194.00668789120812,0.0,0.0,2921.7191987219826,397.85975325009036,0.0
2025-12-09,63,10:20-10:30,0.9549,7179.089999999999,5973.1875,1205.9024999999992,355.7074920599281,0.0,154.7237420599282,0.0,0.0,3060.970566575918,339.6650841680253,0.0
2025-12-09,64,10:30-10:40,0.9839,6939.0741,6083.8582,855.2159000000006,0.0,0.0,0.0,142.53598333333343,0.0,2902.597251761103,0.0,0.0
2025-12-09,65,10:40-10:50,0.799,6814.6184,6046.6922,767.9261999999994,327.56102459293356,0.0,199.57332459293366,0.0,0.0,3082.2132438947433,261.7212586497539,0.0
2025-12-09,66,10:50-11:00,0.5025,6922.13,6030.75,891.3799999999997,984.7359065158356,0.0,833.3333333333333,0.0,2.8392398491690756,3832.2132438947433,494.82979302420733,0.0
2025-12-09,67,11:00-11:10,0.4662,6801.1995,6146.1919,655.0076000000004,297.74687683112256,0.0,188.57894349778917,0.0,0.0,4001.934293042754,138.80959397866934,0.0
2025-12-09,68,11:10-11:20,0.5007,6730.7815,6199.372799999999,531.4087000000009,989.2881858975657,0.0,833.3333333333333,0.0,67.38673589756559,4751.934293042754,495.3365946789112,0.0
2025-12-09,69,11:20-11:30,0.4827,6830.84,6184.162499999999,646.6775000000007,969.728053047397,0.0,833.3333333333333,0.0,28.61513638073029,5501.934293042754,468.08773120597857,0.0
2025-12-09,70,11:30-11:40,0.4785,6867.395299999999,6271.0506,596.3446999999996,839.0280125278084,0.0,739.6372291944751,0.0,0.0,6167.607799317781,401.4749039945563,0.0
2025-12-09,71,11:40-11:50,0.4662,6617.242799999999,6293.1158,324.12699999999995,926.5648743246865,0.0,833.3333333333333,0.0,39.21037432468654,6917.607799317781,431.96454441016886,0.0
2025-12-09,72,11:50-12:00,0.4432,6263.57,6243.074999999999,20.4950000000008,866.109133163088,0.0,833.3333333333333,0.0,29.359966496421293,7667.607799317781,383.8595678178806,0.0
2025-12-09,73,12:00-12:10,0.4411,6240.8825,6283.5162,-42.63370000000032,849.6453831952588,0.0,833.3333333333333,0.0,23.417666528592235,8417.607799317782,374.77857852742864,0.0
