日期,小区负载电量_kWh,光伏实际电量_kWh,计划购电量_kWh,紧急购电量_kWh,充电量_kWh,放电量_kWh,弃光量_kWh,0:00储电量_kWh,24:00储电量_kWh,计划购电费_元,紧急购电费_元,总购电费_元,最大电能平衡残差_kWh,最大SOC递推残差_kWh,最大充电功率_kW,最大放电功率_kW
2025-11-20,117846.45723333333,43053.38119999999,80915.5981603871,603.5098644291321,22302.343911861382,17883.63820010178,2307.3262797233183,1285.8097028812147,1487.2101123322575,51013.46933210094,3848.2538858532394,54861.72321795418,2.2737367544323206e-13,0.0,5000.0,4789.309670178904
2025-11-21,71999.17709999999,43134.79303333333,35324.92642887514,0.0,18950.863361289725,15350.919181951534,2860.5981828702766,1487.2101123322575,1486.410268657973,18820.4059516072,0.0,18820.4059516072,1.1368683772161603e-13,0.0,5000.0,2936.5849999999996
2025-11-22,72549.91013333332,42330.080649999996,35148.549672574576,557.593042983256,18778.57557106811,15468.415454357348,2176.1531155137327,1486.410268657973,1200.0,18739.676881059087,1591.5971604167594,20331.27404147585,5.684341886080802e-14,0.0,5000.0,3224.0624999999995
2025-11-23,117782.69219999999,42550.595916666665,82245.81359182601,103.86934532676598,24010.89630701738,19212.611581250334,2319.3019280524068,1200.0,1462.4604749263883,52010.5858810956,414.9580345804301,52425.543915676026,2.2737367544323206e-13,0.0,5000.0,4797.87993989781
2025-11-24,117975.68781666667,43813.74411666667,79678.53060203648,307.4228344053541,21709.46552697151,17790.647221453462,1905.191430923795,1462.4604749263883,1233.593647585794,50591.33562879698,1070.2913098428648,51661.62693863984,2.2737367544323206e-13,0.0,5000.0,5000.0
2025-11-25,117682.39221666666,41513.73175,80921.59564133879,0.0,23340.97926805267,18733.155636736556,145.11154335601998,1233.593647585794,1425.8576146814812,51495.589881022446,0.0,51495.589881022446,2.2737367544323206e-13,0.0,5000.0,4790.415
2025-11-26,117686.43673333334,40928.76985,81360.19821839442,211.5861147227147,23830.23394833774,19346.5658079985,330.4493094445479,1425.8576146814812,1376.8839370760013,51639.16938805349,1271.1810464981445,52910.350434551634,2.2737367544323206e-13,0.0,5000.0,5000.0
2025-11-27,117198.14165,41417.248916666664,81398.39570399007,392.62378304771016,22586.047401201267,18125.630677454457,1549.710029957635,1376.8839370760013,1564.7369565410838,51511.19950155259,2478.9830196433354,53990.18252119592,1.1368683772161603e-13,0.0,5000.0,4499.2801181676905
2025-11-28,72239.02128333332,41317.782733333326,36438.485633417586,78.82186251590025,19036.586491586342,15575.946617989312,2135.4290723364493,1564.7369565410838,1391.057445647346,19472.741158183024,481.8380455596982,19954.579203742724,1.1368683772161603e-13,0.0,5000.0,3066.075
2025-11-29,72156.19988333332,37226.74978333333,36250.1056619102,1886.5951700028509,17264.76472680698,14156.411129796266,98.89713490234192,1391.057445647346,1200.0,19351.23628921454,9390.313831294072,28741.55012050861,1.1368683772161603e-13,0.0,5000.0,2999.33
2025-11-30,118008.83443333332,37764.006316666666,85626.552069214,0.0,24662.71490105344,19899.846661707445,618.8557132013345,1200.0,1285.5026757176106,54156.196029471954,0.0,54156.196029471954,2.2737367544323206e-13,0.0,5000.0,4892.20815729076
2025-12-01,125291.39163333332,38992.4639,85755.42064521281,5202.246866550173,23229.84039811102,18893.12313061578,322.0225109344268,1285.5026757176106,1200.0,54413.22352649986,26819.61964581458,81232.84317231443,2.2737367544323206e-13,0.0,5000.0,5000.0
2025-12-02,125400.62359999999,36762.81365,93945.12783983393,824.8746866161968,24302.643268501604,18924.689840607803,754.2391485563226,1200.0,2044.9457854205616,61510.93173112243,4060.466724089965,65571.39845521239,2.2737367544323206e-13,0.0,5000.0,4868.706671329389
2025-12-03,124622.93113333332,37460.18256666666,93323.63834325562,0.0,22376.78414078532,18301.505528147234,2085.6111639508767,2044.9457854205616,1849.0453697415305,60761.88226945845,0.0,60761.88226945845,2.2737367544323206e-13,0.0,5000.0,4733.351448481451
2025-12-04,125336.25094999999,38565.0422,92709.11240277743,821.7593957566611,24467.312042749436,20137.892073474788,2430.24307925945,1849.0453697415305,1494.190571021809,59358.80727816121,4262.348584468087,63621.1558626293,2.2737367544323206e-13,0.0,5000.0,5000.0
2025-12-05,78868.07108333331,37556.4434,44034.188366730625,1219.274717028295,20385.831911974747,16550.69132915138,106.69481760222266,1494.190571021809,1451.7822594086651,23721.403535227906,6417.014365272143,30138.417900500048,1.1368683772161603e-13,0.0,5000.0,3993.45
2025-12-06,79470.82114999999,35806.19033333333,46845.11902320441,271.8831460541486,19298.38679396893,15858.29733658263,12.281895205597039,1451.7822594086651,1200.0,25337.790085349392,848.5050229258266,26186.29510827522,1.1368683772161603e-13,0.0,5000.0,3934.0174999999995
2025-12-07,125067.46291666666,37414.78166666666,100269.88018216254,0.0,22273.656248465377,17350.425745161214,7693.9684288583685,1200.0,1968.0397956619288,65516.33481671258,0.0,65516.33481671258,2.2737367544323206e-13,0.0,5000.0,4631.6
2025-12-08,124410.35393333333,36563.14281666666,94125.0315846767,0.0,23492.259862795097,19352.80468372076,2138.365288935688,1968.0397956619288,1607.957356932229,60630.41238085566,0.0,60630.41238085566,2.2737367544323206e-13,0.0,5000.0,4762.631544995858
2025-12-09,124694.68108333333,37306.22681666666,94135.64922897688,243.35996163315588,24027.3531659775,19770.38132351869,2733.5830814845676,1607.957356932229,1265.4848468467662,61363.331455381965,1213.9385185829867,62577.269973964954,2.2737367544323206e-13,0.0,5000.0,4940.3065976412045
2025-12-10,124378.76451666666,35991.146049999996,93792.01944589347,0.0,23631.92465037108,18860.206186126925,632.6825149826518,1265.4848468467662,1578.432380928598,60886.218982778446,0.0,60886.218982778446,2.2737367544323206e-13,0.0,5000.0,4493.6368
2025-12-11,123787.79896666665,37826.544266666664,93683.01895318326,193.89039574296737,24901.101248688065,20253.299951260677,3267.853351498835,1578.432380928598,1485.7568922359876,59748.04635354658,1316.5582364943477,61064.60459004093,2.2737367544323206e-13,0.0,5000.0,5000.0
2025-12-12,78661.70368333333,34947.290199999996,43861.16472639321,3072.9769649481977,17835.18328083406,14620.70429526221,5.24922243623098,1485.7568922359876,1292.194850250849,23021.43560914915,17851.009307120556,40872.444916269706,1.1368683772161603e-13,0.0,5000.0,3751.8747000000003
2025-12-13,78840.15754999999,35041.62416666666,50306.27972208428,150.506547488082,20421.82286554861,16624.651886320135,2861.0819070105545,1292.194850250849,1200.0,26410.299698265153,321.78299852951926,26732.08269679467,1.1368683772161603e-13,0.0,5000.0,3803.43
2025-12-14,124522.58584999999,35743.86405,99144.45127606692,0.0,23625.496726922862,18394.39045166027,5134.62320080432,1200.0,2024.7354412747234,64394.664105359014,0.0,64394.664105359014,2.2737367544323206e-13,0.0,5000.0,4598.7249
2025-12-15,124305.22548333331,34835.66751666667,95173.7036089635,0.0,23667.09314544095,19566.88976300695,1603.9422598628212,2024.7354412747234,1584.1306466083054,61641.52813342123,0.0,61641.52813342123,2.2737367544323206e-13,0.0,5000.0,4769.0751175757
2025-12-16,124646.94338333333,35228.852049999994,95006.40837534299,186.7110769821635,24284.305659392438,20012.218541198385,1502.9410007977813,1584.1306466083054,1204.2073609521829,61233.57843120787,726.2850416450531,61959.86347285292,2.2737367544323206e-13,0.0,5000.0,5000.0
2025-12-17,124466.55464999998,36274.70758333333,94804.22282130239,0.0,23752.0741931457,18789.505528694237,1649.8070901842505,1204.2073609521829,1703.8457695674938,62037.57943400605,0.0,62037.57943400605,2.2737367544323206e-13,0.0,5000.0,4740.688013012853
2025-12-18,124315.35926666665,36949.0923,94654.23745462677,182.95176045314957,23315.825316366863,19042.611429681674,3197.708361728052,1703.8457695674938,1529.631410206928,61187.14607152784,878.3833703500234,62065.52944187786,2.2737367544323206e-13,0.0,5000.0,4962.387308110211
2025-12-19,78593.32543333333,35684.93413333333,45641.942066314325,1280.863971256166,20353.057800334005,16742.737607536605,404.0945447730889,1529.631410206928,1244.3416443557494,23691.228750936873,7083.245213751299,30774.47396468817,1.7053025658242404e-13,0.0,5000.0,3756.5817
2025-12-20,78668.52011666665,35812.16786666666,48847.53650868183,0.0,20842.2664241305,16836.418277012905,1985.3361115642329,1244.3416443557494,1295.2500071699717,26105.43327772912,0.0,26105.43327772912,1.1368683772161603e-13,0.0,5000.0,3717.49
2025-12-21,124376.44096666668,35338.6591,96366.59398703404,0.0,24006.5726236665,19086.80216822255,2409.0416649234235,1295.2500071699717,1693.607403778102,62518.87338039021,0.0,62518.87338039021,2.2737367544323206e-13,0.0,5000.0,4681.61
2025-12-22,124718.45381666665,35781.02673333333,95976.0000935064,290.67904465163997,23238.817632464088,19064.824356656107,3155.258779016741,1693.607403778102,1425.405098933437,62135.35773648195,1764.6910734579892,63900.04880993994,2.2737367544323206e-13,0.0,5000.0,4810.363515527841
2025-12-23,123956.65456666665,36698.56203333333,94175.81679127105,0.0,24120.255743571037,19597.990880884423,2395.4593952511104,1425.405098933437,1358.089844942452,60816.53595071487,0.0,60816.53595071487,2.2737367544323206e-13,0.0,5000.0,4782.060604045102
2025-12-24,123954.37128333334,36099.81196666666,92941.48680409728,24.377125390465153,23996.654421377745,19460.425824045393,575.0760154887349,1358.089844942452,1332.3834641319959,60662.60897138935,163.4743820299151,60826.083353419264,2.2737367544323206e-13,0.0,5000.0,4661.812875537401
2025-12-25,123789.85789999997,35977.40936666667,93298.08659702768,8.386881692127531,23981.631993199328,19222.94904307254,735.3419952596922,1332.3834641319959,1557.0199879307938,60157.197734262445,39.28415384592536,60196.48188810837,2.2737367544323206e-13,0.0,5000.0,5000.0
2025-12-26,78270.30765,35262.685216666665,47028.01760293021,560.1454474371996,21170.877738451418,17402.22674597682,811.8896245594855,1557.0199879307938,1275.0024570072767,24449.698642200798,2886.9205687918766,27336.619210992674,1.1368683772161603e-13,0.0,5000.0,3910.0699999999997
2025-12-27,78409.18393333332,35070.374866666665,48251.15099704299,0.0,21257.905977001607,17193.273772738998,847.709726113713,1275.0024570072767,1303.4803110431806,25465.56710031556,0.0,25465.56710031556,1.1368683772161603e-13,0.0,5000.0,3892.4499999999994
2025-12-28,123511.26974999999,36702.015,96408.26799409336,8.39555961052622,23358.745658333355,18706.501332702137,4955.164478072667,1303.4803110431806,1541.3499227630516,62248.97699863062,49.042661464888916,62298.01966009551,2.2737367544323206e-13,0.0,5000.0,5000.0
2025-12-29,123677.30638333331,36153.54011666667,94889.90672885443,254.80232697672653,22168.76081271273,18235.627481488125,3687.8094579398917,1541.3499227630516,1231.4263414399318,61513.35788216318,621.624613754869,62134.98249591805,2.2737367544323206e-13,0.0,5000.0,4600.61
2025-12-30,123526.50905,37302.10645,93126.19799051352,42.754316552747014,24567.03364480413,19754.20336120022,2131.7194234623657,1231.4263414399318,1392.6417759856306,59808.69967758108,248.33844769663102,60057.03812527771,2.2737367544323206e-13,0.0,5000.0,5000.0
2025-12-31,123791.70508333333,35145.28214999999,91484.47299336125,1427.9640574589507,22685.59104515395,18548.70634496177,129.12941729469605,1392.6417759856306,1200.0,59609.95600537218,8980.26655250679,68590.22255787897,2.2737367544323206e-13,0.0,5000.0,4591.2064480862055
