日期,时段序号,时段,电价_元每kWh,小区负载_kW,光伏实际功率_kW,净负荷_kW,计划购电量_kWh,紧急购电量_kWh,充电量_kWh,放电量_kWh,弃光量_kWh,时段末储电量_kWh,计划购电费_元,紧急购电费_元
2025-10-24,100,16:30-16:40,0.9024,3618.0957999999996,1392.9588,2225.1369999999997,370.8561666666666,0.0,0.0,0.0,0.0,10800.000000000256,334.66060479999993,0.0
2025-10-24,101,16:40-16:50,0.9163,3399.6425,1053.4303,2346.2122000000004,391.0353666666667,0.0,0.0,0.0,0.0,10800.000000000256,358.30570647666667,0.0
2025-10-24,102,16:50-17:00,0.9264,2777.32,732.45,2044.8700000000001,340.81166666666667,0.0,0.0,0.0,0.0,10800.000000000256,315.727928,0.0
2025-10-24,103,17:00-17:10,0.9462,2635.5504,448.75249999999994,2186.7979,364.46631666666667,0.0,0.0,0.0,0.0,10800.000000000256,344.85802883,0.0
2025-10-24,104,17:10-17:20,0.9742,2686.3112,184.8857,2501.4255000000003,416.90425,0.0,0.0,0.0,0.0,10800.000000000256,406.14812035,0.0
2025-10-24,105,17:20-17:30,0.9862,2676.84,0.0,2676.84,446.14,0.0,0.0,0.0,0.0,10800.000000000256,439.98326799999995,0.0
2025-10-24,106,17:30-17:40,0.976,2673.3043,0.0,2673.3043,445.55071666666663,0.0,0.0,0.0,0.0,10800.000000000256,434.85749946666664,0.0
2025-10-24,107,17:40-17:50,1.0742,2657.5531,6.5756,2650.9775000000004,61.643116666666344,0.0,0.0,380.186466666667,0.0,10377.570592592849,66.21703592333299,0.0
2025-10-24,108,17:50-18:00,1.2313,2631.17,0.0,2631.17,0.0,0.0,0.0,438.5283333333333,0.0,9890.316888889145,0.0,0.0
2025-10-24,109,18:00-18:10,1.2561,2646.4629,0.0,2646.4629,0.0,0.0,0.0,441.07714999999996,0.0,9400.231166666923,0.0,0.0
2025-10-24,110,18:10-18:20,1.2447,2772.0627,0.47209999999999996,2771.5906,0.0,0.0,0.0,461.93176666666665,0.0,8886.973648148405,0.0,0.0
2025-10-24,111,18:20-18:30,1.2545,2890.19,0.0,2890.19,0.0,0.0,0.0,481.6983333333333,0.0,8351.753277778034,0.0,0.0
2025-10-24,112,18:30-18:40,1.2522,2789.3487,0.0,2789.3487,0.0,0.0,0.0,464.89144999999996,0.0,7835.207222222479,0.0,0.0
2025-10-24,113,18:40-18:50,1.2881,2640.4713,0.0339,2640.4374000000003,0.0,0.0,0.0,440.0729,0.0,7346.23733333359,0.0,0.0
2025-10-24,114,18:50-19:00,1.3466,2650.52,0.0,2650.52,0.0,0.0,0.0,441.75333333333333,0.0,6855.400296296553,0.0,0.0
2025-10-24,115,19:00-19:10,1.3523,2850.5179,0.0,2850.5179,0.0,0.0,0.0,475.0863166666666,0.0,6327.526611111368,0.0,0.0
2025-10-24,116,19:10-19:20,1.3445,2839.8556,0.0024,2839.8532,0.0,0.0,0.0,473.30886666666663,0.0,5801.6278703706275,0.0,0.0
2025-10-24,117,19:20-19:30,1.3483,2689.97,0.0,2689.97,0.0,0.0,0.0,448.32833333333326,0.0,5303.485277778035,0.0,0.0
2025-10-24,118,19:30-19:40,1.349,2828.5933,0.0,2828.5933,0.0,0.0,0.0,471.43221666666665,0.0,4779.671703703962,0.0,0.0
2025-10-24,119,19:40-19:50,1.3473,2820.2799,0.0,2820.2799,0.0,0.0,0.0,470.04665,0.0,4257.397648148406,0.0,0.0
2025-10-24,120,19:50-20:00,1.3482,2661.4,0.0,2661.4,0.0,0.0,0.0,443.56666666666666,0.0,3764.5457962965543,0.0,0.0
2025-10-24,121,20:00-20:10,1.3513,2797.4021,0.0,2797.4021,0.0,0.0,0.0,466.23368333333326,0.0,3246.5083703706287,0.0,0.0
2025-10-24,122,20:10-20:20,1.34,2872.749,0.0,2872.749,0.0,0.0,0.0,478.7914999999999,0.0,2714.517814815073,0.0,0.0
2025-10-24,123,20:20-20:30,1.3489,2747.71,0.0,2747.71,0.0,0.0,0.0,457.95166666666665,0.0,2205.6826296298877,0.0,0.0
2025-10-24,124,20:30-20:40,1.3952,2672.5866,0.0,2672.5866,0.0,0.0,0.0,445.4311,0.0,1710.7591851854434,0.0,0.0
2025-10-24,125,20:40-20:50,1.2226,2758.0996,0.0,2758.0996,0.0,0.0,0.0,459.68326666666667,0.0,1200.0000000002583,0.0,0.0
2025-10-24,126,20:50-21:00,0.9332,2921.79,0.0,2921.79,486.965,0.0,0.0,0.0,0.0,1200.0000000002583,454.435738,0.0
2025-10-24,127,21:00-21:10,0.9068,2974.5458,0.0,2974.5458,495.7576333333333,0.0,0.0,0.0,0.0,1200.0000000002583,449.55302190666663,0.0
2025-10-24,128,21:10-21:20,0.9371,2917.2664,0.0,2917.2664,486.2110666666666,0.0,0.0,0.0,0.0,1200.0000000002583,455.6283905733333,0.0
2025-10-24,129,21:20-21:30,0.9371,2847.54,0.0,2847.54,474.59,0.0,0.0,0.0,0.0,1200.0000000002583,444.738289,0.0
2025-10-24,130,21:30-21:40,0.9871,2827.2852,0.0,2827.2852,471.21419999999995,0.0,0.0,0.0,0.0,1200.0000000002583,465.1355368199999,0.0
2025-10-24,131,21:40-21:50,0.7764,2604.6533,0.0,2604.6533,434.1088833333333,0.0,0.0,0.0,0.0,1200.0000000002583,337.04213702,0.0
2025-10-24,132,21:50-22:00,0.4209,2278.9,0.0,2278.9,1213.1499999999999,0.0,833.3333333333333,0.0,0.0,1950.0000000002583,510.6148349999999,0.0
2025-10-24,133,22:00-22:10,0.3859,2254.481,0.0,2254.481,1209.0801666666666,0.0,833.3333333333333,0.0,0.0,2700.0000000002583,466.5840363166667,0.0
2025-10-24,134,22:10-22:20,0.4368,2432.5179,0.0,2432.5179,405.41964999999993,0.0,0.0,0.0,0.0,2700.0000000002583,177.08730311999997,0.0
2025-10-24,135,22:20-22:30,0.4198,2495.63,0.0,2495.63,1249.2716666666665,0.0,833.3333333333333,0.0,0.0,3450.0000000002583,524.4442456666666,0.0
2025-10-24,136,22:30-22:40,0.4186,2259.7862,0.0,2259.7862,1209.9643666666666,0.0,833.3333333333333,0.0,0.0,4200.000000000258,506.4910838866667,0.0
2025-10-24,137,22:40-22:50,0.4241,2382.3611,0.0,2382.3611,397.0601833333333,0.0,0.0,0.0,0.0,4200.000000000258,168.39322375166665,0.0
2025-10-24,138,22:50-23:00,0.4237,2736.45,0.0,2736.45,966.218991769548,0.0,510.1439917695481,0.0,0.0,4659.129592592852,409.3869868127575,0.0
2025-10-24,139,23:00-23:10,0.4248,2542.7551,0.0,2542.7551,423.79251666666664,0.0,0.0,0.0,0.0,4659.129592592852,180.02706107999998,0.0
2025-10-24,140,23:10-23:20,0.424,2365.2496,0.0,2365.2496,394.20826666666665,0.0,0.0,0.0,0.0,4659.129592592852,167.14430506666665,0.0
2025-10-24,141,23:20-23:30,0.422,2442.45,0.0,2442.45,1240.4083333333333,0.0,833.3333333333333,0.0,0.0,5409.129592592852,523.4523166666667,0.0
2025-10-24,142,23:30-23:40,0.424,2449.3282,0.0,2449.3282,408.22136666666665,0.0,0.0,0.0,0.0,5409.129592592852,173.08585946666665,0.0
2025-10-24,143,23:40-23:50,0.4271,2483.5347,0.0,2483.5347,413.92245,0.0,0.0,0.0,0.0,5409.129592592852,176.786278395,0.0
2025-10-24,144,23:50-24:00,0.4276,2482.68,0.0,2482.68,413.78,0.0,0.0,0.0,0.0,5409.129592592852,176.93232799999998,0.0
2025-10-25,1,0:00-0:10,0.4248,2275.2439,0.0,2275.2439,379.20731666666666,0.0,0.0,0.0,0.0,5409.129592592852,161.08726812,0.0
2025-10-25,2,0:10-0:20,0.4245,2317.3214,0.0,2317.3214,386.2202333333333,0.0,0.0,0.0,0.0,5409.129592592852,163.95048905,0.0
2025-10-25,3,0:20-0:30,0.4269,2582.24,0.0,2582.24,430.3733333333333,0.0,0.0,0.0,0.0,5409.129592592852,183.726376,0.0
2025-10-25,4,0:30-0:40,0.4272,2580.9331,0.0,2580.9331,430.1555166666667,0.0,0.0,0.0,0.0,5409.129592592852,183.76243672,0.0
2025-10-25,5,0:40-0:50,0.4271,2531.6865,0.0,2531.6865,421.9477499999999,0.0,0.0,0.0,0.0,5409.129592592852,180.21388402499997,0.0
2025-10-25,6,0:50-1:00,0.4285,2523.69,0.0,2523.69,420.615,0.0,0.0,0.0,0.0,5409.129592592852,180.2335275,0.0
2025-10-25,7,1:00-1:10,0.4311,2442.5659,0.0,2442.5659,407.09431666666666,0.0,0.0,0.0,0.0,5409.129592592852,175.49835991499998,0.0
2025-10-25,8,1:10-1:20,0.4302,2589.228,0.0,2589.228,431.538,0.0,0.0,0.0,0.0,5409.129592592852,185.64764760000003,0.0
2025-10-25,9,1:20-1:30,0.4279,2861.69,0.0,2861.69,476.9483333333333,0.0,0.0,0.0,0.0,5409.129592592852,204.08619183333332,0.0
2025-10-25,10,1:30-1:40,0.4312,2815.3965,0.0,2815.3965,469.23274999999995,0.0,0.0,0.0,0.0,5409.129592592852,202.3331618,0.0
2025-10-25,11,1:40-1:50,0.4333,2665.5662,0.0,2665.5662,444.26103333333333,0.0,0.0,0.0,0.0,5409.129592592852,192.49830574333333,0.0
2025-10-25,12,1:50-2:00,0.4311,2556.8,0.0,2556.8,426.1333333333333,0.0,0.0,0.0,0.0,5409.129592592852,183.70608,0.0
2025-10-25,13,2:00-2:10,0.4293,2453.7697,0.0,2453.7697,408.9616166666666,0.0,0.0,0.0,0.0,5409.129592592852,175.567222035,0.0
2025-10-25,14,2:10-2:20,0.4324,2549.9872,0.0,2549.9872,424.99786666666665,0.0,0.0,0.0,0.0,5409.129592592852,183.76907754666667,0.0
2025-10-25,15,2:20-2:30,0.4367,2732.27,0.0,2732.27,455.37833333333333,0.0,0.0,0.0,0.0,5409.129592592852,198.86371816666664,0.0
2025-10-25,16,2:30-2:40,0.4348,2651.6454,0.0,2651.6454,441.94089999999994,0.0,0.0,0.0,0.0,5409.129592592852,192.15590332,0.0
2025-10-25,17,2:40-2:50,0.4335,2477.9255,0.0,2477.9255,412.9875833333333,0.0,0.0,0.0,0.0,5409.129592592852,179.03011737499997,0.0
2025-10-25,18,2:50-3:00,0.4357,2417.43,0.0,2417.43,402.905,0.0,0.0,0.0,0.0,5409.129592592852,175.5457085,0.0
2025-10-25,19,3:00-3:10,0.4374,2503.1882,0.0,2503.1882,417.19803333333334,0.0,0.0,0.0,0.0,5409.129592592852,182.48241978000001,0.0
2025-10-25,20,3:10-3:20,0.4371,2482.3129,0.0,2482.3129,413.7188166666666,0.0,0.0,0.0,0.0,5409.129592592852,180.83649476499997,0.0
2025-10-25,21,3:20-3:30,0.4356,2449.6,0.0,2449.6,408.26666666666665,0.0,0.0,0.0,0.0,5409.129592592852,177.84096,0.0
2025-10-25,22,3:30-3:40,0.4353,2706.5974,0.0,2706.5974,451.09956666666665,0.0,0.0,0.0,0.0,5409.129592592852,196.36364137,0.0
2025-10-25,23,3:40-3:50,0.436,2741.0948,0.0,2741.0948,456.84913333333327,0.0,0.0,0.0,0.0,5409.129592592852,199.1862221333333,0.0
2025-10-25,24,3:50-4:00,0.4378,2551.95,0.0,2551.95,425.32499999999993,0.0,0.0,0.0,0.0,5409.129592592852,186.20728499999998,0.0
2025-10-25,25,4:00-4:10,0.4401,2642.7955,0.0,2642.7955,440.46591666666666,0.0,0.0,0.0,0.0,5409.129592592852,193.849049925,0.0
2025-10-25,26,4:10-4:20,0.4389,2680.1362,0.0,2680.1362,446.6893666666666,0.0,0.0,0.0,0.0,5409.129592592852,196.05196303,0.0
2025-10-25,27,4:20-4:30,0.4364,2572.42,0.0,2572.42,428.7366666666667,0.0,0.0,0.0,0.0,5409.129592592852,187.10068133333334,0.0
2025-10-25,28,4:30-4:40,0.4393,2604.9908,0.0023,2604.9885,434.16474999999997,0.0,0.0,0.0,0.0,5409.129592592852,190.728574675,0.0
2025-10-25,29,4:40-4:50,0.4422,2732.7322,0.0,2732.7322,455.45536666666663,0.0,0.0,0.0,0.0,5409.129592592852,201.40236313999998,0.0
2025-10-25,30,4:50-5:00,0.4395,2787.9,0.0,2787.9,464.65,0.0,0.0,0.0,0.0,5409.129592592852,204.213675,0.0
2025-10-25,31,5:00-5:10,0.4333,2655.1748,0.0324,2655.1423999999997,442.52373333333327,0.0,0.0,0.0,0.0,5409.129592592852,191.74553365333333,0.0
2025-10-25,32,5:10-5:20,0.4439,2562.5512,0.0,2562.5512,427.09186666666665,0.0,0.0,0.0,0.0,5409.129592592852,189.58607961333334,0.0
2025-10-25,33,5:20-5:30,0.4301,2681.88,0.0,2681.88,446.98,0.0,0.0,0.0,0.0,5409.129592592852,192.246098,0.0
2025-10-25,34,5:30-5:40,0.3713,2943.9931,0.45119999999999993,2943.5419,1323.92365,0.0,833.3333333333333,0.0,0.0,6159.129592592852,491.572851245,0.0
2025-10-25,35,5:40-5:50,0.5708,2909.5247,0.0,2909.5247,0.0,0.0,0.0,484.9207833333333,0.0,5620.328722222481,0.0,0.0
2025-10-25,36,5:50-6:00,0.9099,2604.36,0.0,2604.36,0.0,0.0,0.0,434.06,0.0,5138.039833333592,0.0,0.0
2025-10-25,37,6:00-6:10,0.9368,2478.893,6.2845,2472.6085,0.0,0.0,0.0,412.10141666666664,0.0,4680.149370370628,0.0,0.0
2025-10-25,38,6:10-6:20,0.8758,2463.2414,0.0,2463.2414,0.0,0.0,0.0,410.5402333333333,0.0,4223.993555555813,0.0,0.0
2025-10-25,39,6:20-6:30,0.8759,2502.25,0.0,2502.25,0.0,0.0,0.0,417.04166666666663,0.0,3760.6139259261836,0.0,0.0
2025-10-25,40,6:30-6:40,0.8601,2672.5357,181.1093,2491.4264,0.0,0.0,0.0,415.23773333333327,0.0,3299.2386666669245,0.0,0.0
2025-10-25,41,6:40-6:50,0.8442,2967.8618,463.1299,2504.7319,0.0,0.0,0.0,417.4553166666667,0.0,2835.3994259261835,0.0,0.0
2025-10-25,42,6:50-7:00,0.8334,3216.07,791.475,2424.595,0.0,0.0,0.0,404.09916666666663,0.0,2386.4003518521095,0.0,0.0
2025-10-25,43,7:00-7:10,0.8092,3202.1613999999995,1162.0146,2040.1467999999998,0.0,0.0,0.0,340.0244666666666,0.0,2008.5953888891465,0.0,0.0
2025-10-25,44,7:10-7:20,0.7972,3107.572,1538.4628,1569.1092000000003,0.0,0.0,0.0,261.51820000000004,0.0,1718.0196111113687,0.0,0.0
2025-10-25,45,7:20-7:30,0.7644,3068.76,1903.5,1165.2600000000002,0.0,0.0,0.0,194.21000000000004,0.0,1502.2307222224797,0.0,0.0
2025-10-25,46,7:30-7:40,0.6899,3082.2477999999996,2266.3455,815.9022999999997,0.0,0.0,0.0,135.98371666666662,0.0,1351.1377037039613,0.0,0.0
2025-10-25,47,7:40-7:50,0.86,3164.4714,2631.1828,533.2885999999997,0.0,0.0,0.0,88.88143333333329,0.0,1252.380555555813,0.0,0.0
2025-10-25,48,7:50-8:00,1.1617,3270.18,2987.325,282.85500000000025,0.0,0.0,0.0,47.14250000000004,0.0,1200.0000000002574,0.0,0.0
2025-10-25,49,8:00-8:10,1.1683,3296.7836,3334.0551,-37.27149999999983,0.0,0.0,0.0,0.0,6.211916666666639,1200.0000000002574,0.0,0.0
2025-10-25,50,8:10-8:20,1.0956,3192.6198,3756.7838,-564.164,0.0,0.0,0.0,0.0,94.02733333333333,1200.0000000002574,0.0,0.0
2025-10-25,51,8:20-8:30,1.0849,3083.8,4203.7125,-1119.912499999999,0.0,0.0,0.0,0.0,186.65208333333317,1200.0000000002574,0.0,0.0
2025-10-25,52,8:30-8:40,1.061,3199.1423,4520.4751,-1321.3327999999992,0.0,0.0,0.0,0.0,220.2221333333332,1200.0000000002574,0.0,0.0
2025-10-25,53,8:40-8:50,1.043,3516.5142,4774.5793,-1258.0651000000005,0.0,0.0,0.0,0.0,209.67751666666675,1200.0000000002574,0.0,0.0
2025-10-25,54,8:50-9:00,1.036,3844.3899999999994,5013.3,-1168.9100000000003,0.0,0.0,0.0,0.0,194.81833333333338,1200.0000000002574,0.0,0.0
2025-10-25,55,9:00-9:10,1.0147,3941.012,5219.5516,-1278.5395999999998,0.0,0.0,0.0,0.0,213.0899333333333,1200.0000000002574,0.0,0.0
2025-10-25,56,9:10-9:20,0.9922,3791.7325,5424.9225,-1633.1899999999996,0.0,0.0,0.0,0.0,272.19833333333327,1200.0000000002574,0.0,0.0
2025-10-25,57,9:20-9:30,0.97,3636.3799999999997,5590.425,-1954.045,0.0,0.0,0.0,0.0,325.6741666666667,1200.0000000002574,0.0,0.0
2025-10-25,58,9:30-9:40,0.9422,3763.4926999999993,5652.6929,-1889.2002000000002,0.0,0.0,0.0,0.0,314.86670000000004,1200.0000000002574,0.0,0.0
2025-10-25,59,9:40-9:50,0.9569,3882.1918,5776.2037,-1894.0118999999997,0.0,0.0,0.0,0.0,315.66864999999996,1200.0000000002574,0.0,0.0
2025-10-25,60,9:50-10:00,0.9977,3826.0299999999997,5977.9875,-2151.9575,0.0,0.0,0.0,0.0,358.65958333333333,1200.0000000002574,0.0,0.0
2025-10-25,61,10:00-10:10,0.9919,3716.5348,6146.333099999999,-2429.798299999999,0.0,0.0,0.0,0.0,404.96638333333317,1200.0000000002574,0.0,0.0
2025-10-25,62,10:10-10:20,0.9588,3731.1349,6465.073,-2733.9381,0.0,0.0,0.0,0.0,455.65635,1200.0000000002574,0.0,0.0
2025-10-25,63,10:20-10:30,0.9549,3825.8,6948.412499999999,-3122.6124999999997,0.0,0.0,0.0,0.0,520.4354166666666,1200.0000000002574,0.0,0.0
2025-10-25,64,10:30-10:40,0.9839,3801.5253,7374.3189999999995,-3572.7936999999997,0.0,0.0,0.0,0.0,595.4656166666666,1200.0000000002574,0.0,0.0
2025-10-25,65,10:40-10:50,0.799,3763.199,7570.627,-3807.428,0.0,0.0,0.0,0.0,634.5713333333333,1200.0000000002574,0.0,0.0
2025-10-25,66,10:50-11:00,0.5025,3757.46,7647.412499999999,-3889.9524999999994,0.0,0.0,0.0,0.0,648.3254166666666,1200.0000000002574,0.0,0.0
2025-10-25,67,11:00-11:10,0.4662,3709.5385999999994,7894.6741,-4185.1355,0.0,0.0,0.0,0.0,697.5225833333334,1200.0000000002574,0.0,0.0
2025-10-25,68,11:10-11:20,0.5007,3611.6839,8247.1304,-4635.4465,0.0,0.0,0.0,0.0,772.5744166666666,1200.0000000002574,0.0,0.0
2025-10-25,69,11:20-11:30,0.4827,3600.5599999999995,8395.8375,-4795.2775,0.0,0.0,0.0,0.0,799.2129166666666,1200.0000000002574,0.0,0.0
2025-10-25,70,11:30-11:40,0.4785,3792.6526,8121.910199999999,-4329.2576,0.0,0.0,0.0,0.0,721.5429333333333,1200.0000000002574,0.0,0.0
2025-10-25,71,11:40-11:50,0.4662,3747.3144,8130.7861,-4383.4717,0.0,0.0,161.7755833333351,0.0,568.8030333333315,1345.598025000259,0.0,0.0
2025-10-25,72,11:50-12:00,0.4432,3524.9899999999993,8370.075,-4845.085000000001,0.0,0.0,807.5141666666668,0.0,0.0,2072.3607750002593,0.0,0.0
2025-10-25,73,12:00-12:10,0.4411,3633.8764,8114.394699999999,-4480.518299999999,0.0,0.0,746.7530499999998,0.0,0.0,2744.438520000259,0.0,0.0
2025-10-25,74,12:10-12:20,0.4551,3813.5702999999994,7880.1639,-4066.5935999999997,0.0,0.0,677.7656,0.0,0.0,3354.427560000259,0.0,0.0
2025-10-25,75,12:20-12:30,0.4463,3773.6499999999996,7855.762499999999,-4082.1124999999993,0.0,0.0,680.3520833333332,0.0,0.0,3966.744435000259,0.0,0.0
2025-10-25,76,12:30-12:40,0.4113,3509.6092,7734.816199999999,-4225.207,0.0,0.0,704.2011666666666,0.0,0.0,4600.525485000258,0.0,0.0
2025-10-25,77,12:40-12:50,0.5682,3459.8209999999995,7800.537,-4340.716000000001,0.0,0.0,723.4526666666668,0.0,0.0,5251.632885000258,0.0,0.0
2025-10-25,78,12:50-13:00,0.8279,3624.4799999999996,7833.3,-4208.820000000001,0.0,0.0,701.47,0.0,0.0,5882.955885000259,0.0,0.0
2025-10-25,79,13:00-13:10,0.8636,3601.0028,7304.6712,-3703.668399999999,0.0,0.0,617.2780666666665,0.0,0.0,6438.506145000259,0.0,0.0
2025-10-25,80,13:10-13:20,0.8416,3553.5449,7035.132699999999,-3481.5877999999993,0.0,0.0,580.2646333333332,0.0,0.0,6960.744315000258,0.0,0.0
2025-10-25,81,13:20-13:30,0.8618,3559.52,7158.525,-3599.004999999999,0.0,0.0,599.8341666666665,0.0,0.0,7500.595065000258,0.0,0.0
2025-10-25,82,13:30-13:40,0.8623,3486.1471999999994,6976.3771,-3490.2299,0.0,0.0,581.7049833333333,0.0,0.0,8024.129550000258,0.0,0.0
2025-10-25,83,13:40-13:50,0.9026,3307.1764,6581.972899999999,-3274.796499999999,0.0,0.0,545.7994166666665,0.0,0.0,8515.349025000258,0.0,0.0
2025-10-25,84,13:50-14:00,0.9754,3242.94,6201.037499999999,-2958.0974999999994,0.0,0.0,493.0162499999999,0.0,0.0,8959.063650000258,0.0,0.0
2025-10-25,85,14:00-14:10,1.0002,3524.4794,5919.998,-2395.5185999999994,0.0,0.0,399.2530999999999,0.0,0.0,9318.391440000258,0.0,0.0
2025-10-25,86,14:10-14:20,0.9978,3586.1904,5584.5254,-1998.335,0.0,0.0,333.05583333333334,0.0,0.0,9618.141690000257,0.0,0.0
2025-10-25,87,14:20-14:30,1.0271,3343.75,5188.4625,-1844.7124999999994,0.0,0.0,307.45208333333323,0.0,0.0,9894.848565000257,0.0,0.0
2025-10-25,88,14:30-14:40,1.0906,3272.5576999999994,4898.4161,-1625.8584000000008,0.0,0.0,270.9764000000001,0.0,0.0,10138.727325000256,0.0,0.0
2025-10-25,89,14:40-14:50,0.9376,3357.7262,4739.4455,-1381.7192999999995,0.0,0.0,230.28654999999992,0.0,0.0,10345.985220000257,0.0,0.0
2025-10-25,90,14:50-15:00,0.6694,3503.11,4641.225,-1138.115,0.0,0.0,189.68583333333333,0.0,0.0,10516.702470000257,0.0,0.0
2025-10-25,91,15:00-15:10,0.66,3630.6601,4483.173,-852.5128999999997,0.0,0.0,142.0854833333333,0.0,0.0,10644.579405000257,0.0,0.0
2025-10-25,92,15:10-15:20,0.7217,3553.8556,4180.1424,-626.2867999999999,0.0,0.0,104.38113333333331,0.0,0.0,10738.522425000257,0.0,0.0
2025-10-25,93,15:20-15:30,0.7308,3386.36,3783.5625,-397.2025000000001,0.0,0.0,66.20041666666668,0.0,0.0,10798.102800000257,0.0,0.0
2025-10-25,94,15:30-15:40,0.7534,3428.1102999999994,3440.7583,-12.648000000000366,0.0,0.0,2.108000000000061,0.0,0.0,10800.000000000256,0.0,0.0
2025-10-25,95,15:40-15:50,0.7823,3428.4249,3170.4987999999994,257.92610000000036,42.98768333333339,0.0,0.0,0.0,0.0,10800.000000000256,33.62926467166671,0.0
2025-10-25,96,15:50-16:00,0.8055,3351.18,2871.4875,479.69249999999977,79.94874999999996,0.0,0.0,0.0,0.0,10800.000000000256,64.39871812499997,0.0
2025-10-25,97,16:00-16:10,0.8271,3409.4276,2431.7552,977.6724,162.9454,0.0,0.0,0.0,0.0,10800.000000000256,134.77214034,0.0
2025-10-25,98,16:10-16:20,0.8519,3404.7196999999996,2033.7797,1370.9399999999998,228.48999999999995,0.0,0.0,0.0,0.0,10800.000000000256,194.65063099999995,0.0
2025-10-25,99,16:20-16:30,0.8791,3374.38,1730.2124999999999,1644.1675,274.02791666666667,0.0,0.0,0.0,0.0,10800.000000000256,240.89794154166665,0.0
2025-10-25,100,16:30-16:40,0.9024,3485.9617999999996,1402.0427,2083.9191,347.31985,0.0,0.0,0.0,0.0,10800.000000000256,313.42143264,0.0
2025-10-25,101,16:40-16:50,0.9163,3107.3623,1060.393,2046.9692999999995,341.1615499999999,0.0,0.0,0.0,0.0,10800.000000000256,312.60632826499995,0.0
2025-10-25,102,16:50-17:00,0.9264,2532.43,733.65,1798.7799999999997,299.7966666666666,0.0,0.0,0.0,0.0,10800.000000000256,277.73163199999993,0.0
2025-10-25,103,17:00-17:10,0.9462,2718.5802,432.4576,2286.1225999999997,381.02043333333324,0.0,0.0,0.0,0.0,10800.000000000256,360.52153401999993,0.0
2025-10-25,104,17:10-17:20,0.9742,2808.1185,168.5653,2639.5532,439.9255333333333,0.0,0.0,0.0,0.0,10800.000000000256,428.5754545733333,0.0
2025-10-25,105,17:20-17:30,0.9862,2595.11,0.0,2595.11,432.5183333333333,0.0,0.0,0.0,0.0,10800.000000000256,426.5495803333333,0.0
2025-10-25,106,17:30-17:40,0.976,2728.5585,0.0,2728.5585,454.75975,0.0,0.0,0.0,0.0,10800.000000000256,443.845516,0.0
2025-10-25,107,17:40-17:50,1.0742,2826.5948,5.8378,2820.757,29.919433333333018,0.0,0.0,440.2067333333336,0.0,10310.881407407664,32.139455286666326,0.0
2025-10-25,108,17:50-18:00,1.2313,2718.99,0.0,2718.99,0.0,0.0,0.0,453.16499999999996,0.0,9807.364740740997,0.0,0.0
2025-10-25,109,18:00-18:10,1.2561,2672.1525,0.0,2672.1525,0.0,0.0,0.0,445.35875,0.0,9312.521685185442,0.0,0.0
2025-10-25,110,18:10-18:20,1.2447,2762.9627,0.4191,2762.5436000000004,0.0,0.0,0.0,460.42393333333337,0.0,8800.939537037293,0.0,0.0
2025-10-25,111,18:20-18:30,1.2545,2799.43,0.0,2799.43,0.0,0.0,0.0,466.5716666666666,0.0,8282.52657407433,0.0,0.0
2025-10-25,112,18:30-18:40,1.2522,2559.8767,0.0,2559.8767,0.0,0.0,0.0,426.6461166666666,0.0,7808.47533333359,0.0,0.0
2025-10-25,113,18:40-18:50,1.2881,2540.4886,0.030099999999999995,2540.4585,0.0,0.0,0.0,423.40975,0.0,7338.020055555812,0.0,0.0
2025-10-25,114,18:50-19:00,1.3466,2778.29,0.0,2778.29,0.0,0.0,0.0,463.0483333333333,0.0,6823.521907407664,0.0,0.0
2025-10-25,115,19:00-19:10,1.3523,2824.4756,0.0,2824.4756,0.0,0.0,0.0,470.74593333333337,0.0,6300.470870370627,0.0,0.0
2025-10-25,116,19:10-19:20,1.3445,2837.7004,0.0022,2837.6982000000003,0.0,0.0,0.0,472.9497,0.0,5774.971203703961,0.0,0.0
2025-10-25,117,19:20-19:30,1.3483,2834.39,0.0,2834.39,0.0,0.0,0.0,472.3983333333333,0.0,5250.084166666924,0.0,0.0
2025-10-25,118,19:30-19:40,1.349,2648.648,0.0,2648.648,0.0,0.0,0.0,441.4413333333333,0.0,4759.593796296554,0.0,0.0
2025-10-25,119,19:40-19:50,1.3473,2574.4374,0.0,2574.4374,0.0,0.0,0.0,429.07289999999995,0.0,4282.846129629887,0.0,0.0
2025-10-25,120,19:50-20:00,1.3482,2673.52,0.0,2673.52,0.0,0.0,0.0,445.58666666666664,0.0,3787.749833333591,0.0,0.0
2025-10-25,121,20:00-20:10,1.3513,2731.8558,0.0,2731.8558,0.0,0.0,0.0,455.30929999999995,0.0,3281.850611111369,0.0,0.0
2025-10-25,122,20:10-20:20,1.34,2825.5783,0.0,2825.5783,0.0,0.0,0.0,470.92971666666665,0.0,2758.595370370628,0.0,0.0
2025-10-25,123,20:20-20:30,1.3489,2913.39,0.0,2913.39,0.0,0.0,0.0,485.56499999999994,0.0,2219.0787037039618,0.0,0.0
2025-10-25,124,20:30-20:40,1.3952,2827.7974,0.0,2827.7974,0.0,0.0,0.0,471.29956666666664,0.0,1695.4125185187768,0.0,0.0
2025-10-25,125,20:40-20:50,1.2226,2675.2276,0.0,2675.2276,0.0,0.0,0.0,445.87126666666666,0.0,1200.0000000002583,0.0,0.0
2025-10-25,126,20:50-21:00,0.9332,2710.1,0.0,2710.1,451.6833333333333,0.0,0.0,0.0,0.0,1200.0000000002583,421.51088666666664,0.0
