日期,小区负载电量_kWh,光伏实际电量_kWh,计划购电量_kWh,紧急购电量_kWh,充电量_kWh,放电量_kWh,弃光量_kWh,0:00储电量_kWh,24:00储电量_kWh,计划购电费_元,紧急购电费_元,总购电费_元,最大电能平衡残差_kWh,最大SOC递推残差_kWh,最大充电功率_kW,最大放电功率_kW,求解状态
2025-10-19,117991.24738333334,54105.52485,68133.7087399177,0.0,22357.8221399177,18109.835933333336,0.0,6000.0,6000.000000000002,41932.98810504257,0.0,41932.98810504257,1.2505552149377763e-12,0.0,5000.0,4953.365000000001,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-10-20,117903.31864999999,53462.53628333333,68615.46404382715,0.0,21972.00882716049,17797.32715,0.0,6000.0,6000.000000000001,42150.55856771131,0.0,42150.55856771131,1.5916157281026244e-12,0.0,5000.0,4918.0654,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-10-21,117800.84898333333,51338.26763333334,70677.72674855967,0.0,22184.975781893,17969.830383333334,0.0,6000.0,6000.000000000002,43068.269937007506,0.0,43068.269937007506,1.1368683772161603e-13,0.0,5000.0,4991.84,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-10-22,117671.98653333331,52117.08983333333,69794.23491975307,0.0,22312.306419753084,18072.968200000003,0.0,6000.0,6000.0,42977.34867734203,0.0,42977.34867734203,1.1368683772161603e-13,0.0,5000.0,4954.523700000001,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-10-23,117212.01551666667,53832.518483333326,67540.72906399176,0.0,21901.22121399177,17739.98918333333,0.0,6000.0,6000.000000000003,41500.518708461226,0.0,41500.518708461226,1.1368683772161603e-13,0.0,5000.0,4908.3359,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-10-24,72135.51853333332,53715.46781666666,32522.025141152255,0.0,16690.915041152264,13519.641183333333,10930.700566666665,6000.0,6000.000000000002,17050.6605616615,0.0,17050.6605616615,1.1368683772161603e-13,0.0,5000.0,3054.1988,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-10-25,72042.787,52644.35426666666,32002.869841769545,0.0,16176.810658436214,13103.216633333333,9530.843083333333,6000.0,6000.0,16786.723158305696,0.0,16786.723158305696,2.9558577807620168e-12,0.0,5000.0,2913.39,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-10-26,117422.34435,52878.03233333333,68705.41769341563,0.0,21900.55619341564,17739.450516666668,0.0,6000.0,6000.000000000001,41984.00463842265,0.0,41984.00463842265,5.684341886080801e-13,0.0,5000.0,4980.97,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-10-27,117790.56431666666,54237.98265,67760.32666687242,0.0,22146.026316872427,17938.281316666664,0.0,6000.0,6000.000000000001,41975.3921992608,0.0,41975.3921992608,1.1368683772161603e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-10-28,117514.14480000001,51541.723099999996,70170.64732489712,0.0,22095.924341563783,17897.698716666666,0.0,6000.0,5999.999999999998,43153.151670244726,0.0,43153.151670244726,1.1368683772161603e-13,0.0,5000.0,4921.96,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-10-29,117721.61451666665,48409.357716666666,73726.55694979423,0.0,23233.15868312757,18818.858533333332,0.0,6000.0,6000.0,45473.35317627893,0.0,45473.35317627893,1.5916157281026244e-12,0.0,5000.0,4897.3827,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-10-30,116916.07056666666,52128.252916666665,68977.76095205761,0.0,22052.333168724275,17862.389866666665,0.0,6000.0,6000.000000000003,42591.63847750635,0.0,42591.63847750635,1.1368683772161603e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-10-31,71748.98903333332,47844.69696666666,32991.9801164609,0.0,16884.848683127573,13676.727433333333,5879.566799999998,6000.0,6000.0,17370.408836675986,0.0,17370.408836675986,1.1368683772161603e-13,0.0,5000.0,2925.73,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-11-01,71974.20948333332,49430.17105,32813.76431049382,0.0,16773.16549382716,13586.264050000003,7082.824433333334,6000.0,6000.000000000004,17104.794917786356,0.0,17104.794917786356,3.694822225952521e-12,0.0,5000.0,2863.0427,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-11-02,117843.23631666665,49046.85238333333,73226.19619917695,0.0,23314.801399176955,18884.98913333333,0.0,6000.0,6000.0000000000055,45226.59251368739,0.0,45226.59251368739,1.1368683772161603e-13,0.0,5000.0,4898.9347,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-11-03,117808.91503333332,48303.98475,73796.8977446502,0.0,22589.302427983537,18297.33496666666,0.0,6000.0,6000.000000000005,45209.66647820959,0.0,45209.66647820959,1.1368683772161603e-13,0.0,5000.0,4848.09,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-11-04,117396.61073333332,49816.5387,71880.35123621397,0.0,22633.048436213987,18332.769233333333,0.0,6000.0,6000.000000000001,44485.229513259066,0.0,44485.229513259066,2.2737367544323206e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-11-05,117764.40761666666,48086.38755,74078.56665987654,0.0,23160.771543209874,18760.224949999996,0.0,6000.0,6000.000000000002,45655.32331062635,0.0,45655.32331062635,2.2737367544323206e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-11-06,117713.09413333333,46343.50958333333,75697.70822160493,0.0,22779.59827160494,18451.4746,0.0,6000.0,6000.0,46947.84343139734,0.0,46947.84343139734,5.684341886080801e-13,0.0,5000.0,4931.0054,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-11-07,72212.37866666666,48893.91688333333,33954.61026769547,0.0,17941.119609053494,14532.306883333333,7227.335758641977,6000.0,6000.0,17690.6700002937,0.0,17690.6700002937,1.0231815394945443e-12,0.0,5000.0,2949.65,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-11-08,72034.86681666666,48243.65971666666,33157.8989063786,0.0,17172.5091563786,13909.732416666666,6103.915066666663,6000.0,6000.0,17347.664194397716,0.0,17347.664194397716,2.2737367544323206e-13,0.0,5000.0,2888.47,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-11-09,117877.67016666666,46530.85298333333,75862.54340288066,0.0,23766.980102880654,19251.25388333333,0.0,6000.0,6000.000000000002,46977.37850457164,0.0,46977.37850457164,2.2737367544323206e-13,0.0,5000.0,4848.71,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-11-10,118420.10276666665,44561.65966666666,78298.82763416666,0.0,23370.444916666664,18930.060382499996,0.0,6000.0,6000.0,48710.02072852841,0.0,48710.02072852841,1.1368683772161603e-13,0.0,5000.0,4960.112,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-11-11,117957.86744999999,46398.84778333333,75982.77200370369,0.0,23282.907037037035,18859.1547,0.0,6000.0,5999.999999999998,47210.90660431426,0.0,47210.90660431426,3.410605131648481e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-11-12,117416.71383333333,46460.726083333335,75409.36156766667,0.0,23438.809566666663,18985.435749,0.0,6000.0,6000.000000000001,46995.104846673436,0.0,46995.104846673436,2.2737367544323206e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-11-13,117780.10726666667,45384.23595,76857.17093480041,0.0,23480.524305967076,19019.22468783333,0.0,6000.0,6000.0000000000055,47669.99202294432,0.0,47669.99202294432,1.5916157281026244e-12,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-11-14,71737.89309999999,44139.4378,34106.42917757201,0.0,17512.431460905347,14185.069483333333,3180.611900000001,6000.0,6000.000000000005,18059.028104100988,0.0,18059.028104100988,1.1368683772161603e-13,0.0,5000.0,2844.2463,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-11-15,72466.97681666666,44255.0899,34595.11166358025,0.0,17950.235843621398,14539.69103333333,2972.6799366255123,6000.0,6000.0000000000055,18160.68050352222,0.0,18160.68050352222,1.1937117960769683e-12,0.0,5000.0,2921.31,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-11-16,118360.27023333333,43925.725849999995,78887.54917666667,0.0,23436.86733333333,18983.862539999995,0.0,6000.0,6000.000000000004,49375.15678965967,0.0,49375.15678965967,2.2737367544323206e-13,0.0,5000.0,4993.88,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-11-17,117269.71065,44573.95631666666,77127.00834466665,0.0,23322.38953333333,18891.135522,0.0,6000.0,5999.999999999999,48023.62881904406,0.0,48023.62881904406,2.2737367544323206e-13,0.0,5000.0,4774.76,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-11-18,117783.6865,42893.134666666665,79375.92077942385,0.0,23607.20497942387,19121.836033333333,0.0,6000.0,5999.999999999998,49324.57933677353,0.0,49324.57933677353,2.2737367544323206e-13,0.0,5000.0,4905.4054,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-11-19,118179.70134999999,42811.389749999995,79793.43360372016,0.0,23290.115809053495,18864.99380533333,0.0,6000.0,6000.000000000002,49989.48029040078,0.0,49989.48029040078,1.1368683772161603e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-11-20,117846.45723333332,43053.381199999996,79302.9120624506,0.0,23735.979100617285,19226.143071499995,0.0,6000.0,6000.000000000005,49517.21541539913,0.0,49517.21541539913,1.1368683772161603e-13,0.0,5000.0,4825.4,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-11-21,71999.1771,43134.793033333335,35052.27393374485,0.0,18125.822983539092,14681.916616666666,2743.983500205762,6000.0,5999.999999999999,18427.616690593146,0.0,18427.616690593146,1.9184653865522705e-13,0.0,5000.0,2936.5849999999996,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-11-22,72549.91013333332,42330.08065,35630.750355349795,0.0,18400.82257201646,14904.666283333332,1914.7645833333331,6000.0,6000.000000000002,18769.619943115926,0.0,18769.619943115926,6.252776074688882e-13,0.0,5000.000000000001,3224.0624999999995,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-11-23,117782.69219999999,42550.595916666665,79702.69901975308,0.0,23529.48808641975,19058.88535,0.0,6000.0,5999.999999999999,49932.465088599376,0.0,49932.465088599376,4.547473508864641e-13,0.0,5000.0,4833.96,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-11-24,117975.68781666666,43813.74411666666,78643.10567003909,0.0,23585.063000205766,19103.901030166664,0.0,6000.0,6000.000000000006,49050.77073908186,0.0,49050.77073908186,2.8421709430404007e-12,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-11-25,117682.39221666666,41513.73175,80589.32838416667,0.0,23266.67325,18846.0053325,0.0,6000.0,6000.000000000003,50384.31192036158,0.0,50384.31192036158,2.2737367544323206e-13,0.0,5000.0,4850.0253,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-11-26,117686.43673333332,40928.76985,81234.70244506172,0.0,23563.345061728396,19086.309500000003,0.0,6000.0,6000.0,50882.78492339772,0.0,50882.78492339772,1.1368683772161603e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-11-27,117198.14164999999,41417.248916666664,80281.18209747324,0.0,23685.73349547325,19185.444131333334,0.0,6000.0,6000.000000000001,50313.486921887976,0.0,50313.486921887976,1.1368683772161603e-13,0.0,5000.0,4923.39,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-11-28,72239.02128333334,41317.78273333333,35697.420357407405,0.0,18688.02074074074,15137.2968,1225.4578666666675,6000.0,6000.0,18905.07866517389,0.0,18905.07866517389,1.1368683772161603e-13,0.0,5000.0,3066.075,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-11-29,72156.19988333333,37226.74978333333,38494.766376954736,0.0,18764.822510288068,15199.506233333334,0.0,6000.0,6000.000000000004,19983.56228063006,0.0,19983.56228063006,1.1368683772161603e-13,0.0,5000.0,2999.33,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-11-30,118008.83443333332,37764.00631666666,84940.29718230452,0.0,24712.995082304522,20017.526016666663,0.0,6000.0,6000.000000000002,53394.025090038136,0.0,53394.025090038136,1.1368683772161603e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-12-01,125291.39163333333,38992.4639,91017.26106666666,0.0,24833.333333333332,20115.0,0.0,6000.0,6000.0,57813.38709014666,0.0,57813.38709014666,2.2737367544323206e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-12-02,125400.62359999999,36762.81365,93375.21433004114,0.0,24933.707263374487,20196.30288333333,0.0,6000.0,6000.000000000004,59596.60453445133,0.0,59596.60453445133,2.2737367544323206e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-12-03,124622.93113333332,37460.18256666666,91922.41868312757,0.0,25050.89534979424,20291.22523333333,0.0,6000.0,6000.000000000002,58021.43280215497,0.0,58021.43280215497,2.2737367544323206e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-12-04,125336.25094999999,38565.042199999996,91489.54208333333,0.0,24833.333333333332,20115.0,0.0,6000.0,6000.000000000004,58265.26453353166,0.0,58265.26453353166,2.2737367544323206e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-12-05,78868.07108333333,37556.443400000004,45335.65390761316,0.0,21179.085390946497,17155.059166666666,0.0,6000.0,6000.000000000003,23470.116639015556,0.0,23470.116639015556,1.1368683772161603e-13,0.0,5000.0,3993.45,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-12-06,79470.82115,35806.19033333333,47688.542051851844,0.0,21178.48018518518,17154.56895,0.0,6000.0,5999.999999999999,24633.811796797218,0.0,24633.811796797218,1.1368683772161603e-13,0.0,5000.0,3934.0174999999995,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-12-07,125067.46291666667,37414.78166666666,92423.8346537037,0.0,25111.333703703705,20340.180300000004,0.0,6000.0,6000.000000000002,58749.62818103036,0.0,58749.62818103036,2.0463630789890885e-12,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-12-08,124410.35393333333,36563.14281666666,92623.64911625514,0.0,25139.147366255143,20362.70936666667,0.0,6000.0,6000.0,58744.53307318495,0.0,58744.53307318495,2.2737367544323206e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-12-09,124694.68108333333,37306.22681666666,92205.61287078189,0.0,25353.466337448557,20536.307733333335,0.0,6000.0,6000.0,58902.309971937066,0.0,58902.309971937066,2.2737367544323206e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-12-10,124378.76451666666,35991.146049999996,93163.12858209875,0.0,25134.263765432097,20358.75365,0.0,6000.0,6000.0,58997.85449416987,0.0,58997.85449416987,2.2737367544323206e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-12-11,123787.79896666665,37826.544266666664,90679.58803333333,0.0,24833.333333333332,20115.0,0.0,6000.0,6000.0,57491.33783331333,0.0,57491.33783331333,2.2737367544323206e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-12-12,78661.70368333333,34947.2902,47708.384948559666,0.0,21020.902448559675,17026.930983333332,0.0,6000.0,6000.000000000002,24594.156501343823,0.0,24594.156501343823,1.1368683772161603e-13,0.0,5000.0,3751.8747000000003,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-12-13,78840.15755,35041.62416666666,47858.43843744855,0.0,21367.921337448555,17308.01628333333,0.0,6000.0,6000.0,24662.639480364196,0.0,24662.639480364196,1.1368683772161603e-13,0.0,5000.0,3803.43,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-12-14,124522.58585,35743.86405,93556.99209938271,0.0,25148.791049382715,20370.52075,0.0,6000.0,6000.000000000001,59599.09356828827,0.0,59599.09356828827,2.2737367544323206e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-12-15,124305.22548333333,34835.66751666667,94215.9631744856,0.0,24981.08004115226,20234.674833333334,0.0,6000.0,6000.0,59903.36004783078,0.0,59903.36004783078,2.2737367544323206e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-12-16,124646.94338333333,35228.85205,94136.42466666666,0.0,24833.333333333332,20115.0,0.0,6000.0,6000.000000000004,59971.14780518999,0.0,59971.14780518999,2.2737367544323206e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-12-17,124466.55465,36274.70758333333,92921.9699547325,0.0,24895.383621399174,20165.260733333333,0.0,6000.0,6000.000000000002,58886.5082559638,0.0,58886.5082559638,2.2737367544323206e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-12-18,124315.35926666667,36949.0923,92109.22577777777,0.0,24962.941111111108,20219.9823,0.0,6000.0,6000.000000000002,58784.79146529444,0.0,58784.79146529444,2.2737367544323206e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-12-19,78593.32543333333,35684.93413333333,46936.13071069958,0.0,21198.628477366256,17170.889066666663,0.0,6000.0,6000.0,24409.051967733394,0.0,24409.051967733394,2.2737367544323206e-13,0.0,5000.0,3756.5817,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-12-20,78668.52011666665,35812.16786666666,46925.290611728386,0.0,21415.465061728395,17346.526699999995,0.0,6000.0,6000.000000000004,24287.315372309073,0.0,24287.315372309073,1.1368683772161603e-13,0.0,5000.0,3717.49,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-12-21,124376.44096666665,35338.659100000004,93770.21493971194,0.0,24907.542489711934,20175.109416666666,0.0,6000.0,6000.000000000002,59672.546780370634,0.0,59672.546780370634,1.1368683772161603e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-12-22,124718.45381666666,35781.02673333333,93717.15750144032,0.0,25156.475884773663,20376.745466666667,0.0,6000.0,6000.000000000001,59690.54568024514,0.0,59690.54568024514,2.2737367544323206e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-12-23,123956.65456666666,36698.562033333335,92029.1718604938,0.0,25110.943827160492,20339.8645,0.0,6000.0,6000.000000000001,58408.999659689376,0.0,58408.999659689376,2.2737367544323206e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-12-24,123954.37128333331,36099.81196666666,92625.16345617283,0.0,25108.442839506173,20337.8387,0.0,6000.0,6000.000000000001,59107.36425057729,0.0,59107.36425057729,2.2737367544323206e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-12-25,123789.8579,35977.40936666667,92538.86110452675,0.0,24875.855637860084,20149.443066666667,0.0,6000.0,6000.000000000001,58812.11504700545,0.0,58812.11504700545,9.094947017729282e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-12-26,78270.30764999999,35262.685216666665,47107.00175061728,0.0,21575.68061728395,17476.3013,0.0,6000.0,5999.999999999998,24312.421799470736,0.0,24312.421799470736,2.2737367544323206e-13,0.0,5000.0,3910.0699999999997,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-12-27,78409.18393333333,35070.374866666665,47342.39870720164,0.0,21071.524423868308,17067.934783333334,0.0,6000.0,6000.0,24497.34308044808,0.0,24497.34308044808,1.1368683772161603e-13,0.0,5000.0,3892.4499999999994,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-12-28,123511.26975,36702.015,91472.01190658436,0.0,24540.827139917692,19878.06998333333,0.0,6000.0,5999.999999999999,58026.69713314518,0.0,58026.69713314518,2.2737367544323206e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-12-29,123677.30638333333,36153.54011666667,92277.42923991769,0.0,25019.278806584363,20265.615833333333,0.0,6000.0,6000.000000000005,58330.967138365646,0.0,58330.967138365646,2.2737367544323206e-13,0.0,5000.000000000001,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-12-30,123526.50905,37302.10644999999,90890.86105823044,0.0,24560.30767489712,19893.849216666662,0.0,6000.0,6000.000000000004,57687.362615754806,0.0,57687.362615754806,2.2737367544323206e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
2025-12-31,123791.70508333332,35145.28215,93406.11833621399,0.0,25051.02843621399,20291.333033333332,0.0,6000.0,6000.0,59536.76228017528,0.0,59536.76228017528,2.2737367544323206e-13,0.0,5000.0,5000.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
