日期,小区负载电量_kWh,光伏实际电量_kWh,计划购电量_kWh,调整购电量_kWh,调整净变化_kWh,上调购电量_kWh,下调购电量_kWh,紧急购电量_kWh,充电量_kWh,放电量_kWh,实际弃光量_kWh,计划购电费_元,调整费用_元,紧急购电费_元,总费用_元,0:00储电量_kWh,24:00储电量_kWh
2025-11-28,72239.02128333334,41317.78273333333,35580.75739012345,35642.96442412345,62.20703399999911,62.20703399999749,0.0,2554.2304,17192.250287242798,13925.72273266667,4009.428719547326,19362.231166619073,68.95958177549696,11676.018419049999,31107.20916744457,6000.0,6000.0
2025-11-29,72156.19988333333,37226.74978333333,43527.26037633745,44603.80194526749,1076.5415689300426,1076.5415689300485,0.0,204.29134999999997,21160.752895267495,17140.209845166668,5858.100145166672,22754.80153382969,972.6580505127847,1025.777578916666,24753.237163259142,6000.0,6000.0
2025-11-30,118008.83443333332,37764.00631666666,82877.99106316871,85397.51470016666,2519.523636997954,2519.5236369979525,1.4779288903810084e-12,2404.5599000000016,24872.43798333333,20146.674766499997,2831.48326666667,51673.1008667587,2963.0847611359086,11425.766731375006,66061.9523592696,6000.0,6000.000000000004
2025-12-01,125291.39163333333,38992.4639,93631.13710925926,93639.81280925925,8.675699999992503,8.675699999999779,0.0,2460.858616666667,24655.514963374484,19970.967120333327,5117.195849551437,59383.23003655592,11.502243059999866,12457.815520633332,71852.54780024925,6000.0,6000.0
2025-12-02,125400.62359999999,36762.81365,96996.18376666665,97027.23231666666,31.0485500000068,31.048549999999977,1.5916157281026244e-12,2034.7522311666628,24943.707224897124,20204.402852166673,5684.870225102877,61744.82370623166,51.244870827500975,10066.24061120032,71862.30918825949,6000.0,6000.000000000002
2025-12-03,124622.93113333332,37460.18256666666,86336.52605472428,92949.63807057613,6613.112015851846,6613.112015851849,0.0,2363.301683333332,25371.961687242794,20551.288966666663,3329.5184666666664,53970.72820205917,6731.913316976828,11355.28957283333,72057.93109186932,6000.0,6000.0
2025-12-04,125336.25094999999,38565.042199999996,94634.67931666665,95015.53136533331,380.85204866666754,380.85204866666436,1.5916157281026244e-12,2848.1619499999997,24998.77837613168,20249.010484666665,6342.7166738683145,60311.09533343832,494.68133137069805,13643.353518575,74449.13018338403,6000.0,6000.0
2025-12-05,78868.07108333333,37556.443400000004,45437.791192946504,46918.77890117695,1480.9877082304447,1480.987708230447,0.0,1874.779549999991,20102.22886584361,16282.80538133333,3662.507283333334,23859.358753099626,1248.2710869319399,9002.966106274956,34110.59594630652,6000.0,5999.999999999996
2025-12-06,79470.82115,35806.19033333333,48716.48333374485,49320.407094238675,603.9237604938244,603.9237604938205,0.0,1141.158366666666,20728.222077572005,16789.85988283333,2858.5724494999986,25638.63330190006,527.3894921338824,5661.477344749998,31827.50013878394,6000.0,5999.999999999999
2025-12-07,125067.46291666667,37414.78166666666,96755.26288333333,97388.11057263374,632.8476893004117,632.84768930041,0.0,1648.5966006666727,24862.095122633735,20138.297049333327,6660.227850000005,61724.20157535165,746.294186749568,8385.5798537277,70856.07561582892,6000.0,5999.999999999996
2025-12-08,124410.35393333333,36563.14281666666,95730.8817,95806.02474600001,75.14304600001196,75.14304599999844,0.0,1815.7411166666661,24572.86350288066,19904.019437333343,5105.710680452676,60858.26919584666,89.8166812245004,8676.308312899999,69624.39418997116,6000.0,5999.999999999998
2025-12-09,124694.68108333333,37306.22681666666,95093.91214999999,95180.27155,86.35940000001574,86.35940000000153,0.0,1565.770266666666,25038.82429485598,20281.447678833334,4600.210933977361,60695.480439189996,102.91690640000263,8034.691464574996,68833.08881016499,6000.0,6000.0
2025-12-10,124378.76451666666,35991.146049999996,90986.47525596707,93404.63177633745,2418.1565203703794,2418.1565203703767,0.0,2587.454733333335,25538.66022633745,20686.314783333335,2752.122600000005,57278.14975112726,2469.731733131955,12340.491883275006,72088.37336753422,6000.0,6000.0
2025-12-11,123787.79896666665,37826.544266666664,93621.52330185185,94041.70351616666,420.18021431480884,420.18021431482214,1.1368683772161603e-13,1697.8773430000037,25098.587190329217,20329.855624166667,5009.594593004117,59283.84558060185,476.7269676265337,8468.854586073012,68229.4271343014,6000.0,6000.000000000002
2025-12-12,78661.70368333333,34947.2902,46655.290626337446,49763.151582098755,3107.860955761309,3107.860955761316,0.0,1537.1064333333334,19836.5587654321,16067.6126,3816.8983666666654,24404.96866890185,2522.421887867499,7409.887270733333,34337.27782750268,6000.0,5999.999999999999
2025-12-13,78840.15755,35041.62416666666,47974.92523744856,48843.19759958848,868.27236213992,868.2723621399184,0.0,2003.7646500000005,20049.46496625517,16240.066622666662,3239.0305226666374,24987.657978449755,900.5461616810193,9762.769109249999,35650.973249380775,6000.0,6000.000000000029
2025-12-14,124522.58585,35743.86405,89854.05804320986,94167.67251666666,4313.614473456793,4313.6144734567915,1.5916157281026244e-12,2510.2709333333332,25666.666666666664,20790.0,3022.554983333332,56762.403799502645,4519.077685300223,11940.840489758331,73222.3219745612,6000.0,6000.000000000001
2025-12-15,124305.22548333333,34835.66751666667,89557.90171666666,94869.74945,5311.847733333343,5311.847733333334,0.0,2194.8221999999996,25666.666666666664,20790.0,2718.3470166666693,56356.832862646654,5601.989260042503,10461.942083725,72420.76420641415,6000.0,6000.0
2025-12-16,124646.94338333333,35228.85205,94964.14525,95194.71829259253,230.5730425925285,230.5730425925264,1.5916157281026244e-12,2020.0544333339196,24974.9783127572,20229.73243333333,3051.43551316925,60610.37033911833,268.1369646160679,9211.4252259097,70089.9325296441,6000.0,6000.000000000004
2025-12-17,124466.55465,36274.70758333333,95584.28143683125,95837.00815149999,252.72671466873726,252.7267146687241,9.094947017729282e-13,1585.6922078333341,24722.090399999997,20024.893224,4533.656116666665,60729.53203924702,332.50452769157636,8253.338130608421,69315.37469754701,6000.0,6000.0
2025-12-18,124315.35926666667,36949.0923,90952.190163786,92726.07834465019,1773.888180864189,1773.888180864204,1.2505552149377763e-12,2409.8671999999997,25614.444094650207,20747.69971666667,2902.9342000000024,57685.85457573971,1866.6507275321378,11131.332112158334,70683.83741543017,6000.0,6000.000000000002
2025-12-19,78593.32543333333,35684.93413333333,44480.267074897114,47063.63533168724,2583.368256790127,2583.3682567901246,0.0,2307.4447999999993,20558.089465020577,16652.052466666668,2556.6518333333343,23752.35645288183,1755.4453576680871,10623.13235653333,36130.93416708325,6000.0,6000.000000000002
2025-12-20,78668.52011666665,35812.16786666666,47127.776089917694,47288.12104053497,160.34495061727648,160.3449506172787,1.5347723092418164e-12,1952.8315693333332,20433.900490534972,16551.459397333332,2502.159266666667,24911.975404964694,106.63337503610725,9337.196007942002,34355.804787942805,6000.0,6000.0
2025-12-21,124376.44096666665,35338.659100000004,93776.07118950617,94583.89830925924,807.8271197530703,807.8271197530872,3.183231456205249e-12,2465.5570353333387,25645.24005925926,20772.644447999995,3139.0778666666656,59565.767032845615,789.8467119454662,11224.820641713686,71580.43438650477,6000.0,6000.000000000002
2025-12-22,124718.45381666666,35781.02673333333,92083.09539897117,93894.8875232222,1811.7921242510347,1811.7921242510258,4.547473508864641e-13,2428.7705666666684,25643.47345555555,20771.213499000005,2513.9710500000015,58599.300085393224,1612.302445684485,10866.500365500004,71078.10289657771,6000.0,6000.000000000001
2025-12-23,123956.65456666666,36698.562033333335,93729.21863333331,93745.7303,16.511666666687233,16.511666666667793,0.0,1594.5053496666685,25212.23267530863,20421.908467,3291.818908024702,59583.98001946833,19.662918250002207,8234.522550438509,67838.16548815684,6000.0,6000.000000000001
2025-12-24,123954.37128333331,36099.81196666666,92592.79113497942,92860.16956831276,267.37843333334604,267.3784333333337,1.0231815394945443e-12,2190.1612166666655,25394.46345679012,20569.5154,2370.8234115226333,58997.05706502517,207.55677241250112,9765.405878674994,68970.01971611266,6000.0,5999.999999999999
2025-12-25,123789.8579,35977.40936666667,89085.24219650205,91891.01706460904,2805.7748681069934,2805.7748681069943,2.5011104298755527e-12,3318.5145000000016,25010.73349794239,20258.69413333333,2645.043666666666,56355.39819315704,2761.0064880666355,15181.883477016678,74298.28815824035,6000.0,6000.000000000004
2025-12-26,78270.30764999999,35262.685216666665,44624.55745288066,46330.672236213984,1706.1147833333234,1706.1147833333234,0.0,2763.172,20775.856769547318,16828.44398333333,2138.809016666666,23559.681412224178,1176.3888590235406,12917.832407416667,37653.90267866438,6000.0,5999.999999999999
2025-12-27,78409.18393333333,35070.374866666665,46220.78476545884,47301.15957903909,1080.3748135802525,1080.3748135802507,0.0,2961.924899999999,19922.310766872433,16137.071721166667,3139.036366666667,24344.426893427568,897.8750878316703,12643.645723499998,37885.94770475924,6000.0,6000.000000000002
2025-12-28,123511.26975,36702.015,91362.98428333332,91514.66356152264,151.6792781893164,151.6792781893073,0.0,2562.6230499999983,24892.725411522635,20163.107583333334,2538.4140333333357,57861.32156427333,151.6422338183103,12167.62544436666,70180.5892424583,6000.0,5999.999999999997
2025-12-29,123677.30638333333,36153.54011666667,90500.20576460904,93797.74588366665,3297.5401190576085,3297.5401190576154,4.547473508864641e-13,2132.7937666666667,25692.137633333332,20810.631482999997,3525.267233333332,56818.775476986455,3450.2492908316126,10324.324467208335,70593.3492350264,6000.0,6000.000000000001
2025-12-30,123526.50905,37302.10644999999,91411.9703185185,91704.43093118517,292.4606126666622,292.4606126666706,0.0,3181.2065833333327,24808.346774485595,20094.76088733333,3947.6490273662594,57721.00709022518,397.978632434206,14816.539820983327,72935.52554364271,6000.0,6000.0
2025-12-31,123791.70508333332,35145.28215,93787.90005987654,94212.73656243208,424.8365025555395,424.83650255555057,0.0,2262.3148500000016,25435.710065432097,20602.925153,2995.8435666666664,59522.18106405932,455.1481773346444,10815.179078291672,70792.50831968564,6000.0,5999.999999999998
